model,cadence_bars,cadence_minutes,phase,phase_offset_minutes,sleeve_count,capital_fraction_per_sleeve,selected_cohorts,cost_bps,total_periods,total_gross_log_return,total_turnover,break_even_cost_bps,equal_weighted_gross_mean_return,pooled_gross_mean_return,equal_weighted_mean_turnover,pooled_mean_turnover,equal_weighted_net_mean_return,pooled_net_mean_return,equal_weighted_annualized_net_return,pooled_annualized_net_return,positive_sleeve_fraction,all_sleeves_positive
mlp,12,60,9,45,1,1,9,10,4341,0.138298568748,6402.99999999,0.215990268231,3.18586889537e-05,3.18586889537e-05,1.47500575904,1.47500575904,-0.00144314707009,-0.00144314707009,-12.641968334,-12.641968334,0,False
mlp,12,60,10,50,1,1,10,0,4341,0.0704236693812,6442.00000001,0.109319573706,1.62229139325e-05,1.62229139326e-05,1.48398986409,1.48398986409,1.62229139325e-05,1.62229139326e-05,0.142112726049,0.142112726049,1,True
mlp,12,60,10,50,1,1,10,1,4341,0.0704236693812,6442.00000001,0.109319573706,1.62229139325e-05,1.62229139326e-05,1.48398986409,1.48398986409,-0.000132176072476,-0.000132176072476,-1.15786239489,-1.15786239489,0,False
mlp,12,60,10,50,1,1,10,2,4341,0.0704236693812,6442.00000001,0.109319573706,1.62229139325e-05,1.62229139326e-05,1.48398986409,1.48398986409,-0.000280575058886,-0.000280575058885,-2.45783751584,-2.45783751583,0,False
mlp,12,60,10,50,1,1,10,5,4341,0.0704236693812,6442.00000001,0.109319573706,1.62229139325e-05,1.62229139326e-05,1.48398986409,1.48398986409,-0.000725772018112,-0.000725772018112,-6.35776287867,-6.35776287866,0,False
mlp,12,60,10,50,1,1,10,10,4341,0.0704236693812,6442.00000001,0.109319573706,1.62229139325e-05,1.62229139326e-05,1.48398986409,1.48398986409,-0.00146776695016,-0.00146776695016,-12.8576384834,-12.8576384834,0,False
mlp,12,60,11,55,1,1,11,0,4341,0.0273506550385,6428.00000001,0.0425492455483,6.3005425106e-06,6.3005425106e-06,1.48076480074,1.48076480074,6.3005425106e-06,6.3005425106e-06,0.0551927523929,0.0551927523928,1,True
mlp,12,60,11,55,1,1,11,1,4341,0.0273506550385,6428.00000001,0.0425492455483,6.3005425106e-06,6.3005425106e-06,1.48076480074,1.48076480074,-0.000141775937563,-0.000141775937563,-1.24195721306,-1.24195721305,0,False
mlp,12,60,11,55,1,1,11,2,4341,0.0273506550385,6428.00000001,0.0425492455483,6.3005425106e-06,6.3005425106e-06,1.48076480074,1.48076480074,-0.000289852417637,-0.000289852417637,-2.5391071785,-2.5391071785,0,False
mlp,12,60,11,55,1,1,11,5,4341,0.0273506550385,6428.00000001,0.0425492455483,6.3005425106e-06,6.3005425106e-06,1.48076480074,1.48076480074,-0.000734081857859,-0.000734081857859,-6.43055707485,-6.43055707485,0,False
mlp,12,60,11,55,1,1,11,10,4341,0.0273506550385,6428.00000001,0.0425492455483,6.3005425106e-06,6.3005425106e-06,1.48076480074,1.48076480074,-0.00147446425823,-0.00147446425823,-12.9163069021,-12.9163069021,0,False
momentum_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",0,52092,-4.89448975682,81156.2499999,-0.603094617706,-9.39585686251e-05,-9.39585686251e-05,1.55794075866,1.55794075866,-9.39585686251e-05,-9.39585686251e-05,-0.823077061156,-0.823077061156,0,False
momentum_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",1,52092,-4.89448975682,81156.2499999,-0.603094617706,-9.39585686251e-05,-9.39585686251e-05,1.55794075866,1.55794075866,-0.000249752644491,-0.000249752644491,-2.18783316574,-2.18783316574,0,False
momentum_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",2,52092,-4.89448975682,81156.2499999,-0.603094617706,-9.39585686251e-05,-9.39585686251e-05,1.55794075866,1.55794075866,-0.000405546720356,-0.000405546720356,-3.55258927032,-3.55258927032,0,False
momentum_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",5,52092,-4.89448975682,81156.2499999,-0.603094617706,-9.39585686251e-05,-9.39585686251e-05,1.55794075866,1.55794075866,-0.000872928947953,-0.000872928947953,-7.64685758407,-7.64685758407,0,False
momentum_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",10,52092,-4.89448975682,81156.2499999,-0.603094617706,-9.39585686251e-05,-9.39585686251e-05,1.55794075866,1.55794075866,-0.00165189932728,-0.00165189932728,-14.470638107,-14.470638107,0,False
momentum_12,3,15,0,0,4,0.25,"0,3,6,9",0,17364,-1.55510297345,27060.75,-0.574671054368,-8.95590286482e-05,-8.95590286482e-05,1.5584398756,1.5584398756,-8.95590286482e-05,-8.95590286482e-05,-0.784537090958,-0.784537090958,0,False
momentum_12,3,15,0,0,4,0.25,"0,3,6,9",1,17364,-1.55510297345,27060.75,-0.574671054368,-8.95590286482e-05,-8.95590286482e-05,1.5584398756,1.5584398756,-0.000245403016208,-0.000245403016208,-2.14973042199,-2.14973042199,0,False
momentum_12,3,15,0,0,4,0.25,"0,3,6,9",2,17364,-1.55510297345,27060.75,-0.574671054368,-8.95590286482e-05,-8.95590286482e-05,1.5584398756,1.5584398756,-0.000401247003769,-0.000401247003769,-3.51492375301,-3.51492375301,0,False
momentum_12,3,15,0,0,4,0.25,"0,3,6,9",5,17364,-1.55510297345,27060.75,-0.574671054368,-8.95590286482e-05,-8.95590286482e-05,1.5584398756,1.5584398756,-0.000868778966449,-0.000868778966449,-7.6105037461,-7.6105037461,0,False
momentum_12,3,15,0,0,4,0.25,"0,3,6,9",10,17364,-1.55510297345,27060.75,-0.574671054368,-8.95590286482e-05,-8.95590286482e-05,1.5584398756,1.5584398756,-0.00164799890425,-0.00164799890425,-14.4364704012,-14.4364704012,0,False
momentum_12,3,15,1,5,4,0.25,"1,4,7,10",0,17364,-1.94570417038,27098.5,-0.71801176094,-0.000112053914443,-0.000112053914443,1.56061391384,1.56061391384,-0.000112053914443,-0.000112053914443,-0.981592290519,-0.981592290518,0,False
momentum_12,3,15,1,5,4,0.25,"1,4,7,10",1,17364,-1.94570417038,27098.5,-0.71801176094,-0.000112053914443,-0.000112053914443,1.56061391384,1.56061391384,-0.000268115305827,-0.000268115305827,-2.34869007905,-2.34869007905,0,False
momentum_12,3,15,1,5,4,0.25,"1,4,7,10",2,17364,-1.94570417038,27098.5,-0.71801176094,-0.000112053914443,-0.000112053914443,1.56061391384,1.56061391384,-0.000424176697212,-0.000424176697212,-3.71578786758,-3.71578786757,0,False
momentum_12,3,15,1,5,4,0.25,"1,4,7,10",5,17364,-1.94570417038,27098.5,-0.71801176094,-0.000112053914443,-0.000112053914443,1.56061391384,1.56061391384,-0.000892360871365,-0.000892360871365,-7.81708123316,-7.81708123316,0,False
momentum_12,3,15,1,5,4,0.25,"1,4,7,10",10,17364,-1.94570417038,27098.5,-0.71801176094,-0.000112053914443,-0.000112053914443,1.56061391384,1.56061391384,-0.00167266782829,-0.00167266782829,-14.6525701758,-14.6525701758,0,False
momentum_12,3,15,2,10,4,0.25,"2,5,8,11",0,17364,-1.39368261299,26997,-0.516236105119,-8.02627627844e-05,-8.02627627844e-05,1.55476848652,1.55476848652,-8.02627627844e-05,-8.02627627844e-05,-0.703101801991,-0.703101801992,0,False
momentum_12,3,15,2,10,4,0.25,"2,5,8,11",1,17364,-1.39368261299,26997,-0.516236105119,-8.02627627844e-05,-8.02627627844e-05,1.55476848652,1.55476848652,-0.000235739611437,-0.000235739611437,-2.06507899619,-2.06507899619,0,False
momentum_12,3,15,2,10,4,0.25,"2,5,8,11",2,17364,-1.39368261299,26997,-0.516236105119,-8.02627627844e-05,-8.02627627844e-05,1.55476848652,1.55476848652,-0.000391216460089,-0.000391216460089,-3.42705619038,-3.42705619038,0,False
momentum_12,3,15,2,10,4,0.25,"2,5,8,11",5,17364,-1.39368261299,26997,-0.516236105119,-8.02627627844e-05,-8.02627627844e-05,1.55476848652,1.55476848652,-0.000857647006046,-0.000857647006046,-7.51298777296,-7.51298777296,0,False
momentum_12,3,15,2,10,4,0.25,"2,5,8,11",10,17364,-1.39368261299,26997,-0.516236105119,-8.02627627844e-05,-8.02627627844e-05,1.55476848652,1.55476848652,-0.00163503124931,-0.00163503124931,-14.3228737439,-14.3228737439,0,False
momentum_12,6,30,0,0,2,0.5,"0,6",0,8682,-0.805600567451,13520.75,-0.595825355437,-9.27897451567e-05,-9.27897451568e-05,1.55733126008,1.55733126007,-9.27897451567e-05,-9.27897451568e-05,-0.812838167573,-0.812838167573,0,False
momentum_12,6,30,0,0,2,0.5,"0,6",1,8682,-0.805600567451,13520.75,-0.595825355437,-9.27897451567e-05,-9.27897451568e-05,1.55733126008,1.55733126007,-0.000248522871164,-0.000248522871164,-2.1770603514,-2.1770603514,0,False
momentum_12,6,30,0,0,2,0.5,"0,6",2,8682,-0.805600567451,13520.75,-0.595825355437,-9.27897451567e-05,-9.27897451568e-05,1.55733126008,1.55733126007,-0.000404255997172,-0.000404255997172,-3.54128253522,-3.54128253522,0,False
momentum_12,6,30,0,0,2,0.5,"0,6",5,8682,-0.805600567451,13520.75,-0.595825355437,-9.27897451567e-05,-9.27897451568e-05,1.55733126008,1.55733126007,-0.000871455375194,-0.000871455375194,-7.6339490867,-7.6339490867,0,False
momentum_12,6,30,0,0,2,0.5,"0,6",10,8682,-0.805600567451,13520.75,-0.595825355437,-9.27897451567e-05,-9.27897451568e-05,1.55733126008,1.55733126007,-0.00165012100523,-0.00165012100523,-14.4550600058,-14.4550600058,0,False
momentum_12,6,30,1,5,2,0.5,"1,7",0,8682,-1.10072837085,13555,-0.812046013169,-0.000126782811662,-0.000126782811662,1.56127620364,1.56127620364,-0.000126782811662,-0.000126782811662,-1.11061743016,-1.11061743016,0,False
momentum_12,6,30,1,5,2,0.5,"1,7",1,8682,-1.10072837085,13555,-0.812046013169,-0.000126782811662,-0.000126782811662,1.56127620364,1.56127620364,-0.000282910432027,-0.000282910432026,-2.47829538455,-2.47829538455,0,False
momentum_12,6,30,1,5,2,0.5,"1,7",2,8682,-1.10072837085,13555,-0.812046013169,-0.000126782811662,-0.000126782811662,1.56127620364,1.56127620364,-0.00043903805239,-0.00043903805239,-3.84597333894,-3.84597333894,0,False
momentum_12,6,30,1,5,2,0.5,"1,7",5,8682,-1.10072837085,13555,-0.812046013169,-0.000126782811662,-0.000126782811662,1.56127620364,1.56127620364,-0.000907420913483,-0.000907420913482,-7.94900720211,-7.9490072021,0,False
momentum_12,6,30,1,5,2,0.5,"1,7",10,8682,-1.10072837085,13555,-0.812046013169,-0.000126782811662,-0.000126782811662,1.56127620364,1.56127620364,-0.0016880590153,-0.0016880590153,-14.787396974,-14.787396974,0,False
momentum_12,6,30,2,10,2,0.5,"2,8",0,8682,-0.755460475043,13497.5,-0.559704000773,-8.70145675009e-05,-8.70145675009e-05,1.55465330569,1.55465330569,-8.70145675009e-05,-8.70145675009e-05,-0.762247611308,-0.762247611308,0,False
momentum_12,6,30,2,10,2,0.5,"2,8",1,8682,-0.755460475043,13497.5,-0.559704000773,-8.70145675009e-05,-8.70145675009e-05,1.55465330569,1.55465330569,-0.00024247989807,-0.00024247989807,-2.12412390709,-2.12412390709,0,False
momentum_12,6,30,2,10,2,0.5,"2,8",2,8682,-0.755460475043,13497.5,-0.559704000773,-8.70145675009e-05,-8.70145675009e-05,1.55465330569,1.55465330569,-0.000397945228639,-0.000397945228639,-3.48600020288,-3.48600020288,0,False
momentum_12,6,30,2,10,2,0.5,"2,8",5,8682,-0.755460475043,13497.5,-0.559704000773,-8.70145675009e-05,-8.70145675009e-05,1.55465330569,1.55465330569,-0.000864341220346,-0.000864341220346,-7.57162909023,-7.57162909023,0,False
momentum_12,6,30,2,10,2,0.5,"2,8",10,8682,-0.755460475043,13497.5,-0.559704000773,-8.70145675009e-05,-8.70145675009e-05,1.55465330569,1.55465330569,-0.00164166787319,-0.00164166787319,-14.3810105692,-14.3810105692,0,False
momentum_12,6,30,3,15,2,0.5,"3,9",0,8682,-0.749502405996,13540,-0.553546828653,-8.63283121397e-05,-8.63283121396e-05,1.55954849113,1.55954849113,-8.63283121397e-05,-8.63283121396e-05,-0.756236014343,-0.756236014343,0,False
momentum_12,6,30,3,15,2,0.5,"3,9",1,8682,-0.749502405996,13540,-0.553546828653,-8.63283121397e-05,-8.63283121396e-05,1.55954849113,1.55954849113,-0.000242283161253,-0.000242283161253,-2.12240049257,-2.12240049257,0,False
momentum_12,6,30,3,15,2,0.5,"3,9",2,8682,-0.749502405996,13540,-0.553546828653,-8.63283121397e-05,-8.63283121396e-05,1.55954849113,1.55954849113,-0.000398238010366,-0.000398238010366,-3.4885649708,-3.4885649708,0,False
momentum_12,6,30,3,15,2,0.5,"3,9",5,8682,-0.749502405996,13540,-0.553546828653,-8.63283121397e-05,-8.63283121396e-05,1.55954849113,1.55954849113,-0.000866102557705,-0.000866102557705,-7.58705840549,-7.58705840549,0,False
momentum_12,6,30,3,15,2,0.5,"3,9",10,8682,-0.749502405996,13540,-0.553546828653,-8.63283121397e-05,-8.63283121396e-05,1.55954849113,1.55954849113,-0.00164587680327,-0.00164587680327,-14.4178807966,-14.4178807966,0,False
momentum_12,6,30,4,20,2,0.5,"4,10",0,8682,-0.844975799531,13543.5,-0.623897662739,-9.7325017223e-05,-9.73250172231e-05,1.55995162405,1.55995162405,-9.7325017223e-05,-9.73250172231e-05,-0.852567150874,-0.852567150874,0,False
momentum_12,6,30,4,20,2,0.5,"4,10",1,8682,-0.844975799531,13543.5,-0.623897662739,-9.7325017223e-05,-9.73250172231e-05,1.55995162405,1.55995162405,-0.000253320179628,-0.000253320179628,-2.21908477354,-2.21908477354,0,False
momentum_12,6,30,4,20,2,0.5,"4,10",2,8682,-0.844975799531,13543.5,-0.623897662739,-9.7325017223e-05,-9.73250172231e-05,1.55995162405,1.55995162405,-0.000409315342033,-0.000409315342033,-3.58560239621,-3.58560239621,0,False
momentum_12,6,30,4,20,2,0.5,"4,10",5,8682,-0.844975799531,13543.5,-0.623897662739,-9.7325017223e-05,-9.73250172231e-05,1.55995162405,1.55995162405,-0.000877300829248,-0.000877300829248,-7.68515526421,-7.68515526421,0,False
momentum_12,6,30,4,20,2,0.5,"4,10",10,8682,-0.844975799531,13543.5,-0.623897662739,-9.7325017223e-05,-9.73250172231e-05,1.55995162405,1.55995162405,-0.00165727664127,-0.00165727664127,-14.5177433776,-14.5177433776,0,False
momentum_12,6,30,5,25,2,0.5,"5,11",0,8682,-0.638222137946,13499.5,-0.472774649392,-7.35109580679e-05,-7.3510958068e-05,1.55488366735,1.55488366736,-7.35109580679e-05,-7.3510958068e-05,-0.643955992674,-0.643955992675,0,False
momentum_12,6,30,5,25,2,0.5,"5,11",1,8682,-0.638222137946,13499.5,-0.472774649392,-7.35109580679e-05,-7.3510958068e-05,1.55488366735,1.55488366736,-0.000228999324803,-0.000228999324804,-2.00603408528,-2.00603408528,0,False
momentum_12,6,30,5,25,2,0.5,"5,11",2,8682,-0.638222137946,13499.5,-0.472774649392,-7.35109580679e-05,-7.3510958068e-05,1.55488366735,1.55488366736,-0.000384487691539,-0.000384487691539,-3.36811217788,-3.36811217788,0,False
momentum_12,6,30,5,25,2,0.5,"5,11",5,8682,-0.638222137946,13499.5,-0.472774649392,-7.35109580679e-05,-7.3510958068e-05,1.55488366735,1.55488366736,-0.000850952791745,-0.000850952791746,-7.45434645569,-7.45434645569,0,False
momentum_12,6,30,5,25,2,0.5,"5,11",10,8682,-0.638222137946,13499.5,-0.472774649392,-7.35109580679e-05,-7.3510958068e-05,1.55488366735,1.55488366736,-0.00162839462542,-0.00162839462542,-14.2647369187,-14.2647369187,0,False
momentum_12,12,60,0,0,1,1,0,0,4341,-0.429913311829,6777.99999998,-0.634277532945,-9.90355475304e-05,-9.90355475303e-05,1.56139138447,1.56139138447,-9.90355475304e-05,-9.90355475303e-05,-0.867551396366,-0.867551396365,0,False
momentum_12,12,60,0,0,1,1,0,1,4341,-0.429913311829,6777.99999998,-0.634277532945,-9.90355475304e-05,-9.90355475303e-05,1.56139138447,1.56139138447,-0.000255174685977,-0.000255174685977,-2.23533024916,-2.23533024916,0,False
momentum_12,12,60,0,0,1,1,0,2,4341,-0.429913311829,6777.99999998,-0.634277532945,-9.90355475304e-05,-9.90355475303e-05,1.56139138447,1.56139138447,-0.000411313824424,-0.000411313824424,-3.60310910196,-3.60310910196,0,False
momentum_12,12,60,0,0,1,1,0,5,4341,-0.429913311829,6777.99999998,-0.634277532945,-9.90355475304e-05,-9.90355475303e-05,1.56139138447,1.56139138447,-0.000879731239765,-0.000879731239765,-7.70644566034,-7.70644566034,0,False
momentum_12,12,60,0,0,1,1,0,10,4341,-0.429913311829,6777.99999998,-0.634277532945,-9.90355475304e-05,-9.90355475303e-05,1.56139138447,1.56139138447,-0.001660426932,-0.001660426932,-14.5453399243,-14.5453399243,0,False
momentum_12,12,60,1,5,1,1,1,0,4341,-0.557466260033,6791.24999999,-0.820859576711,-0.000128418857414,-0.000128418857414,1.56444367657,1.56444367657,-0.000128418857414,-0.000128418857414,-1.12494919095,-1.12494919094,0,False
momentum_12,12,60,1,5,1,1,1,1,4341,-0.557466260033,6791.24999999,-0.820859576711,-0.000128418857414,-0.000128418857414,1.56444367657,1.56444367657,-0.000284863225071,-0.000284863225071,-2.49540185162,-2.49540185162,0,False
momentum_12,12,60,1,5,1,1,1,2,4341,-0.557466260033,6791.24999999,-0.820859576711,-0.000128418857414,-0.000128418857414,1.56444367657,1.56444367657,-0.000441307592728,-0.000441307592728,-3.8658545123,-3.86585451229,0,False
momentum_12,12,60,1,5,1,1,1,5,4341,-0.557466260033,6791.24999999,-0.820859576711,-0.000128418857414,-0.000128418857414,1.56444367657,1.56444367657,-0.000910640695699,-0.000910640695699,-7.97721249432,-7.97721249432,0,False
momentum_12,12,60,1,5,1,1,1,10,4341,-0.557466260033,6791.24999999,-0.820859576711,-0.000128418857414,-0.000128418857414,1.56444367657,1.56444367657,-0.00169286253398,-0.00169286253398,-14.8294757977,-14.8294757977,0,False
momentum_12,12,60,2,10,1,1,2,0,4341,-0.382972458094,6759.5,-0.56656921088,-8.82221741751e-05,-8.82221741751e-05,1.55712969362,1.55712969362,-8.82221741751e-05,-8.82221741751e-05,-0.772826245774,-0.772826245774,0,False
momentum_12,12,60,2,10,1,1,2,1,4341,-0.382972458094,6759.5,-0.56656921088,-8.82221741751e-05,-8.82221741751e-05,1.55712969362,1.55712969362,-0.000243935143537,-0.000243935143537,-2.13687185738,-2.13687185738,0,False
momentum_12,12,60,2,10,1,1,2,2,4341,-0.382972458094,6759.5,-0.56656921088,-8.82221741751e-05,-8.82221741751e-05,1.55712969362,1.55712969362,-0.000399648112899,-0.000399648112899,-3.500917469,-3.50091746899,0,False
momentum_12,12,60,2,10,1,1,2,5,4341,-0.382972458094,6759.5,-0.56656921088,-8.82221741751e-05,-8.82221741751e-05,1.55712969362,1.55712969362,-0.000866787020985,-0.000866787020985,-7.59305430383,-7.59305430382,0,False
momentum_12,12,60,2,10,1,1,2,10,4341,-0.382972458094,6759.5,-0.56656921088,-8.82221741751e-05,-8.82221741751e-05,1.55712969362,1.55712969362,-0.0016453518678,-0.00164535186779,-14.4132823619,-14.4132823619,0,False
momentum_12,12,60,3,15,1,1,3,0,4341,-0.35163900434,6758.24999998,-0.520310737752,-8.10041475099e-05,-8.10041475098e-05,1.55684174153,1.55684174153,-8.10041475099e-05,-8.10041475098e-05,-0.709596332187,-0.709596332186,0,False
momentum_12,12,60,3,15,1,1,3,1,4341,-0.35163900434,6758.24999998,-0.520310737752,-8.10041475099e-05,-8.10041475098e-05,1.55684174153,1.55684174153,-0.000236688321663,-0.000236688321663,-2.07338969777,-2.07338969777,0,False
momentum_12,12,60,3,15,1,1,3,2,4341,-0.35163900434,6758.24999998,-0.520310737752,-8.10041475099e-05,-8.10041475098e-05,1.55684174153,1.55684174153,-0.000392372495816,-0.000392372495816,-3.43718306335,-3.43718306335,0,False
momentum_12,12,60,3,15,1,1,3,5,4341,-0.35163900434,6758.24999998,-0.520310737752,-8.10041475099e-05,-8.10041475098e-05,1.55684174153,1.55684174153,-0.000859425018275,-0.000859425018275,-7.52856316009,-7.52856316009,0,False
momentum_12,12,60,3,15,1,1,3,10,4341,-0.35163900434,6758.24999998,-0.520310737752,-8.10041475099e-05,-8.10041475098e-05,1.55684174153,1.55684174153,-0.00163784588904,-0.00163784588904,-14.347529988,-14.347529988,0,False
momentum_12,12,60,4,20,1,1,4,0,4341,-0.393163781847,6755.99999999,-0.581947575263,-9.05698645121e-05,-9.05698645121e-05,1.55632342778,1.55632342778,-9.05698645121e-05,-9.05698645121e-05,-0.793392013126,-0.793392013126,0,False
momentum_12,12,60,4,20,1,1,4,1,4341,-0.393163781847,6755.99999999,-0.581947575263,-9.05698645121e-05,-9.05698645121e-05,1.55632342778,1.55632342778,-0.00024620220729,-0.00024620220729,-2.15673133586,-2.15673133586,0,False
momentum_12,12,60,4,20,1,1,4,2,4341,-0.393163781847,6755.99999999,-0.581947575263,-9.05698645121e-05,-9.05698645121e-05,1.55632342778,1.55632342778,-0.000401834550068,-0.000401834550068,-3.5200706586,-3.5200706586,0,False
momentum_12,12,60,4,20,1,1,4,5,4341,-0.393163781847,6755.99999999,-0.581947575263,-9.05698645121e-05,-9.05698645121e-05,1.55632342778,1.55632342778,-0.000868731578402,-0.000868731578402,-7.6100886268,-7.6100886268,0,False
momentum_12,12,60,4,20,1,1,4,10,4341,-0.393163781847,6755.99999999,-0.581947575263,-9.05698645121e-05,-9.05698645121e-05,1.55632342778,1.55632342778,-0.00164689329229,-0.00164689329229,-14.4267852405,-14.4267852405,0,False
momentum_12,12,60,5,25,1,1,5,0,4341,-0.345324760972,6729.49999998,-0.513150696148,-7.95495878764e-05,-7.95495878765e-05,1.55021884358,1.55021884358,-7.95495878764e-05,-7.95495878765e-05,-0.696854389797,-0.696854389798,0,False
momentum_12,12,60,5,25,1,1,5,1,4341,-0.345324760972,6729.49999998,-0.513150696148,-7.95495878764e-05,-7.95495878765e-05,1.55021884358,1.55021884358,-0.000234571472234,-0.000234571472235,-2.05484609677,-2.05484609677,0,False
momentum_12,12,60,5,25,1,1,5,2,4341,-0.345324760972,6729.49999998,-0.513150696148,-7.95495878764e-05,-7.95495878765e-05,1.55021884358,1.55021884358,-0.000389593356592,-0.000389593356592,-3.41283780375,-3.41283780375,0,False
momentum_12,12,60,5,25,1,1,5,5,4341,-0.345324760972,6729.49999998,-0.513150696148,-7.95495878764e-05,-7.95495878765e-05,1.55021884358,1.55021884358,-0.000854659009666,-0.000854659009666,-7.48681292468,-7.48681292468,0,False
momentum_12,12,60,5,25,1,1,5,10,4341,-0.345324760972,6729.49999998,-0.513150696148,-7.95495878764e-05,-7.95495878765e-05,1.55021884358,1.55021884358,-0.00162976843146,-0.00162976843146,-14.2767714596,-14.2767714596,0,False
momentum_12,12,60,6,30,1,1,6,0,4341,-0.375687255622,6742.74999999,-0.557172156201,-8.65439427831e-05,-8.65439427832e-05,1.55327113568,1.55327113568,-8.65439427831e-05,-8.65439427832e-05,-0.75812493878,-0.758124938781,0,False
momentum_12,12,60,6,30,1,1,6,1,4341,-0.375687255622,6742.74999999,-0.557172156201,-8.65439427831e-05,-8.65439427832e-05,1.55327113568,1.55327113568,-0.000241871056351,-0.000241871056351,-2.11879045364,-2.11879045364,0,False
momentum_12,12,60,6,30,1,1,6,2,4341,-0.375687255622,6742.74999999,-0.557172156201,-8.65439427831e-05,-8.65439427832e-05,1.55327113568,1.55327113568,-0.000397198169919,-0.000397198169919,-3.47945596849,-3.47945596849,0,False
momentum_12,12,60,6,30,1,1,6,5,4341,-0.375687255622,6742.74999999,-0.557172156201,-8.65439427831e-05,-8.65439427832e-05,1.55327113568,1.55327113568,-0.000863179510623,-0.000863179510624,-7.56145251306,-7.56145251306,0,False
momentum_12,12,60,6,30,1,1,6,10,4341,-0.375687255622,6742.74999999,-0.557172156201,-8.65439427831e-05,-8.65439427832e-05,1.55327113568,1.55327113568,-0.00163981507846,-0.00163981507846,-14.3647800873,-14.3647800873,0,False
momentum_12,12,60,7,35,1,1,7,0,4341,-0.543262110818,6763.75000001,-0.803196615512,-0.000125146765911,-0.000125146765911,1.55810873071,1.55810873071,-0.000125146765911,-0.000125146765911,-1.09628566938,-1.09628566938,0,False
momentum_12,12,60,7,35,1,1,7,1,4341,-0.543262110818,6763.75000001,-0.803196615512,-0.000125146765911,-0.000125146765911,1.55810873071,1.55810873071,-0.000280957638982,-0.000280957638982,-2.46118891748,-2.46118891748,0,False
momentum_12,12,60,7,35,1,1,7,2,4341,-0.543262110818,6763.75000001,-0.803196615512,-0.000125146765911,-0.000125146765911,1.55810873071,1.55810873071,-0.000436768512053,-0.000436768512053,-3.82609216558,-3.82609216558,0,False
momentum_12,12,60,7,35,1,1,7,5,4341,-0.543262110818,6763.75000001,-0.803196615512,-0.000125146765911,-0.000125146765911,1.55810873071,1.55810873071,-0.000904201131266,-0.000904201131265,-7.92080190989,-7.92080190988,0,False
momentum_12,12,60,7,35,1,1,7,10,4341,-0.543262110818,6763.75000001,-0.803196615512,-0.000125146765911,-0.000125146765911,1.55810873071,1.55810873071,-0.00168325549662,-0.00168325549662,-14.7453181504,-14.7453181504,0,False
momentum_12,12,60,8,40,1,1,8,0,4341,-0.372488016949,6738,-0.552816884757,-8.58069608268e-05,-8.58069608268e-05,1.55217691776,1.55217691776,-8.58069608268e-05,-8.58069608268e-05,-0.751668976843,-0.751668976842,0,False
momentum_12,12,60,8,40,1,1,8,1,4341,-0.372488016949,6738,-0.552816884757,-8.58069608268e-05,-8.58069608268e-05,1.55217691776,1.55217691776,-0.000241024652603,-0.000241024652603,-2.1113759568,-2.1113759568,0,False
momentum_12,12,60,8,40,1,1,8,2,4341,-0.372488016949,6738,-0.552816884757,-8.58069608268e-05,-8.58069608268e-05,1.55217691776,1.55217691776,-0.000396242344379,-0.000396242344379,-3.47108293676,-3.47108293676,0,False
momentum_12,12,60,8,40,1,1,8,5,4341,-0.372488016949,6738,-0.552816884757,-8.58069608268e-05,-8.58069608268e-05,1.55217691776,1.55217691776,-0.000861895419707,-0.000861895419707,-7.55020387663,-7.55020387664,0,False
momentum_12,12,60,8,40,1,1,8,10,4341,-0.372488016949,6738,-0.552816884757,-8.58069608268e-05,-8.58069608268e-05,1.55217691776,1.55217691776,-0.00163798387859,-0.00163798387859,-14.3487387764,-14.3487387764,0,False
momentum_12,12,60,9,45,1,1,9,0,4341,-0.397863401656,6781.75000001,-0.586667750441,-9.16524767694e-05,-9.16524767694e-05,1.56225524073,1.56225524073,-9.16524767694e-05,-9.16524767694e-05,-0.8028756965,-0.8028756965,0,False
momentum_12,12,60,9,45,1,1,9,1,4341,-0.397863401656,6781.75000001,-0.586667750441,-9.16524767694e-05,-9.16524767694e-05,1.56225524073,1.56225524073,-0.000247878000842,-0.000247878000842,-2.17141128738,-2.17141128738,0,False
momentum_12,12,60,9,45,1,1,9,2,4341,-0.397863401656,6781.75000001,-0.586667750441,-9.16524767694e-05,-9.16524767694e-05,1.56225524073,1.56225524073,-0.000404103524915,-0.000404103524915,-3.53994687826,-3.53994687826,0,False
momentum_12,12,60,9,45,1,1,9,5,4341,-0.397863401656,6781.75000001,-0.586667750441,-9.16524767694e-05,-9.16524767694e-05,1.56225524073,1.56225524073,-0.000872780097134,-0.000872780097135,-7.6455536509,-7.6455536509,0,False
momentum_12,12,60,9,45,1,1,9,10,4341,-0.397863401656,6781.75000001,-0.586667750441,-9.16524767694e-05,-9.16524767694e-05,1.56225524073,1.56225524073,-0.0016539077175,-0.0016539077175,-14.4882316053,-14.4882316053,0,False
