model,fold,regime_dimension,regime,cost_bps,period_count,cohort_count,total_gross_log_return,total_turnover,mean_turnover,break_even_cost_bps,pooled_gross_mean_return,pooled_net_mean_return,equal_weighted_net_mean_return,pooled_annualized_net_return,equal_weighted_annualized_net_return,worst_cohort_annualized_net_return,best_cohort_annualized_net_return,positive_cohort_fraction
momentum_12,3,volatility,high,1,5827,12,-0.437608923088,8760.5,1.50343229792,-0.499525053465,-7.51002099001e-05,-0.000225443439692,-0.000226216562734,-1.97488453171,-1.98165708955,-4.39304294714,-0.247776086802,0
momentum_12,3,volatility,low,0,5635,12,-0.697811213912,8808.5,1.56317657498,-0.792202093332,-0.000123835175495,-0.000123835175495,-0.000123835208972,-1.08479613733,-1.0847964306,-2.10889069356,-0.244885640452,0
momentum_12,3,volatility,low,0.5,5635,12,-0.697811213912,8808.5,1.56317657498,-0.792202093332,-0.000123835175495,-0.000201994004243,-0.000201998980635,-1.76946747717,-1.76951107037,-2.7990654817,-0.93231561857,0
momentum_12,3,volatility,low,1,5635,12,-0.697811213912,8808.5,1.56317657498,-0.792202093332,-0.000123835175495,-0.000280152832992,-0.000280162752299,-2.45413881701,-2.45422571014,-3.48924026983,-1.61974559669,0
momentum_12,3,volatility,medium,0,6094,12,-0.0795460840016,9294.25,1.52514768625,-0.0855863399431,-1.30531808339e-05,-1.30531808339e-05,-1.38020965318e-05,-0.114345864105,-0.120906365618,-2.50570078085,0.884520646086,0.583333333333
momentum_12,3,volatility,medium,0.5,6094,12,-0.0795460840016,9294.25,1.52514768625,-0.0855863399431,-1.30531808339e-05,-8.93105651463e-05,-9.00555308952e-05,-0.782360550682,-0.788886450642,-3.17341036169,0.21175928245,0.166666666667
momentum_12,3,volatility,medium,1,6094,12,-0.0795460840016,9294.25,1.52514768625,-0.0855863399431,-1.30531808339e-05,-0.000165567949459,-0.000166308965259,-1.45037523726,-1.45686653567,-3.84111994253,-0.461002081186,0
reversal_12,1,direction,down,0,5761,12,0.429831472578,9073,1.57490019094,0.473747903205,7.46105663215e-05,7.46105663215e-05,7.64805583052e-05,0.653588560976,0.669969690754,-1.1744315474,1.91256653259,0.666666666667
reversal_12,1,direction,down,0.5,5761,12,0.429831472578,9073,1.57490019094,0.473747903205,7.46105663215e-05,-4.13444322544e-06,-2.26278433099e-06,-0.0362177226549,-0.0198219907394,-1.85774722968,1.22253172247,0.5
reversal_12,1,direction,down,1,5761,12,0.429831472578,9073,1.57490019094,0.473747903205,7.46105663215e-05,-8.28794527724e-05,-8.10061269672e-05,-0.726024006286,-0.709613672232,-2.54106291197,0.532496912341,0.333333333333
reversal_12,1,direction,flat,0,5852,12,0.485333271438,9258.75,1.58215140123,0.524188763535,8.29345986737e-05,8.29345986737e-05,8.32131575258e-05,0.726507084381,0.728947259926,-0.800381176546,2.11631865939,0.833333333333
reversal_12,1,direction,flat,0.5,5852,12,0.485333271438,9258.75,1.58215140123,0.524188763535,8.29345986737e-05,3.82702861215e-06,4.1040196797e-06,0.0335247706424,0.0359512123942,-1.49171592231,1.42761537397,0.5
reversal_12,1,direction,flat,1,5852,12,0.485333271438,9258.75,1.58215140123,0.524188763535,8.29345986737e-05,-7.52805414494e-05,-7.50051181664e-05,-0.659457543097,-0.657044835138,-2.18305066807,0.738912088553,0.333333333333
reversal_12,1,direction,up,0,5367,12,0.164348599124,8308.25,1.54802496739,0.197813738301,3.06220605783e-05,3.06220605783e-05,3.10281159238e-05,0.268249250666,0.271806295493,-0.742268147751,1.57650332202,0.666666666667
reversal_12,1,direction,up,0.5,5367,12,0.164348599124,8308.25,1.54802496739,0.197813738301,3.06220605783e-05,-4.67791877913e-05,-4.63686122967e-05,-0.409785685052,-0.406189043719,-1.41360449087,0.900404484812,0.333333333333
reversal_12,1,direction,up,1,5367,12,0.164348599124,8308.25,1.54802496739,0.197813738301,3.06220605783e-05,-0.000124180436161,-0.000123765340517,-1.08782062077,-1.08418438293,-2.08494083398,0.224305647603,0.0833333333333
reversal_12,1,dispersion,high,0,5297,12,-0.117915161045,8109.25,1.53091372475,-0.145408220298,-2.22607440146e-05,-2.22607440146e-05,-2.25978624086e-05,-0.195004117568,-0.197957274699,-1.85466687883,0.615567927658,0.416666666667
reversal_12,1,dispersion,high,0.5,5297,12,-0.117915161045,8109.25,1.53091372475,-0.145408220298,-2.22607440146e-05,-9.88064302521e-05,-9.91358423234e-05,-0.865544329008,-0.868429978753,-2.51523199511,-0.051208858056,0
reversal_12,1,dispersion,high,1,5297,12,-0.117915161045,8109.25,1.53091372475,-0.145408220298,-2.22607440146e-05,-0.00017535211649,-0.000175673822238,-1.53608454045,-1.53890268281,-3.17579711139,-0.71798564377,0
reversal_12,1,dispersion,low,0,5791,12,0.597143800023,9229,1.59367984804,0.647029797403,0.00010311583492,0.00010311583492,0.000103791331054,0.903294713901,0.909212060032,0.00101899929545,2.46006997469,1
reversal_12,1,dispersion,low,0.5,5791,12,0.597143800023,9229,1.59367984804,0.647029797403,0.00010311583492,2.34318425182e-05,2.40996822338e-05,0.20526294046,0.211113216368,-0.691370734545,1.75965493563,0.583333333333
reversal_12,1,dispersion,low,1,5791,12,0.597143800023,9229,1.59367984804,0.647029797403,0.00010311583492,-5.62521498838e-05,-5.55919665864e-05,-0.492768832982,-0.486985627297,-1.38376046839,1.05923989656,0.0833333333333
reversal_12,1,dispersion,medium,0,5892,12,0.600284704163,9301.75,1.57870841819,0.645345987758,0.000101881314352,0.000101881314352,0.000101313239326,0.892480313725,0.887503976496,-0.57206711192,2.03349446794,0.75
reversal_12,1,dispersion,medium,0.5,5892,12,0.600284704163,9301.75,1.57870841819,0.645345987758,0.000101881314352,2.29458934424e-05,2.23912070836e-05,0.201006026556,0.196146974052,-1.27458217216,1.343755074,0.666666666667
reversal_12,1,dispersion,medium,1,5892,12,0.600284704163,9301.75,1.57870841819,0.645345987758,0.000101881314352,-5.59895274673e-05,-5.65308251588e-05,-0.490468260614,-0.495210028391,-1.9770972324,0.654015680064,0.333333333333
reversal_12,1,volatility,high,0,5317,12,0.0708288885419,8138,1.53056234719,0.0870347610493,1.33212128159e-05,1.33212128159e-05,1.27737043548e-05,0.116693824267,0.111897650148,-1.10684508016,0.963891217662,0.583333333333
reversal_12,1,volatility,high,0.5,5317,12,0.0708288885419,8138,1.53056234719,0.0870347610493,1.33212128159e-05,-6.32069045436e-05,-6.37531352296e-05,-0.553692483802,-0.558477464612,-1.76610540126,0.291600677121,0.25
reversal_12,1,volatility,high,1,5317,12,0.0708288885419,8138,1.53056234719,0.0870347610493,1.33212128159e-05,-0.000139735021903,-0.000140279974814,-1.22407879187,-1.22885257937,-2.42536572236,-0.380689863419,0
reversal_12,1,volatility,low,0,6066,12,0.726436955874,9734.5,1.60476425981,0.746249890466,0.000119755515311,0.000119755515311,0.000119601709273,1.04905831412,1.04771097323,-0.0593074365303,1.67567073807,0.916666666667
reversal_12,1,volatility,low,0.5,6066,12,0.726436955874,9734.5,1.60476425981,0.746249890466,0.000119755515311,3.95173023202e-05,3.93627711291e-05,0.346171568325,0.344817875091,-0.759846203926,0.976488103344,0.833333333333
reversal_12,1,volatility,low,1,6066,12,0.726436955874,9734.5,1.60476425981,0.746249890466,0.000119755515311,-4.07209106703e-05,-4.08761670143e-05,-0.356715177472,-0.358075223045,-1.46038497132,0.277305468614,0.25
reversal_12,1,volatility,medium,0,5597,12,0.282247498724,8767.5,1.56646417724,0.32192472053,5.04283542477e-05,5.04283542477e-05,5.08929524751e-05,0.44175238321,0.445822263682,-0.820013651257,1.03123145622,0.833333333333
reversal_12,1,volatility,medium,0.5,5597,12,0.282247498724,8767.5,1.56646417724,0.32192472053,5.04283542477e-05,-2.78948546142e-05,-2.74319021714e-05,-0.24435892642,-0.240303463021,-1.4967972647,0.353053434247,0.416666666667
reversal_12,1,volatility,medium,1,5597,12,0.282247498724,8767.5,1.56646417724,0.32192472053,5.04283542477e-05,-0.000106218063476,-0.000105756756818,-0.93047023605,-0.926429189724,-2.17358087815,-0.325124587731,0
reversal_12,2,direction,down,0,5244,12,0.817847349614,8326.25,1.58776697178,0.98225173351,0.000155958686044,0.000155958686044,0.000155772486127,1.36619808974,1.36456697847,0.116975893073,1.94513059984,1
reversal_12,2,direction,down,0.5,5244,12,0.817847349614,8326.25,1.58776697178,0.98225173351,0.000155958686044,7.6570337455e-05,7.63875993626e-05,0.670756156106,0.669155370416,-0.577888592908,1.24041270993,0.916666666667
reversal_12,2,direction,down,1,5244,12,0.817847349614,8326.25,1.58776697178,0.98225173351,0.000155958686044,-2.81801113388e-06,-2.99728740185e-06,-0.0246857775328,-0.0262562376402,-1.27275307889,0.544725267488,0.416666666667
reversal_12,2,direction,flat,0,7283,12,1.14676019235,11495.5,1.57840175752,0.997573130659,0.000157457118268,0.000157457118268,0.000157421758649,1.37932435603,1.37901460577,0.372777470776,2.1821780548,1
reversal_12,2,direction,flat,0.5,7283,12,1.14676019235,11495.5,1.57840175752,0.997573130659,0.000157457118268,7.85370303926e-05,7.85054046206e-05,0.687984386239,0.687707344476,-0.308718355602,1.49312475531,0.833333333333
reversal_12,2,direction,flat,1,7283,12,1.14676019235,11495.5,1.57840175752,0.997573130659,0.000157457118268,-3.83057483321e-07,-4.10949407926e-07,-0.00335558355389,-0.00359991681343,-0.990214181979,0.804071455813,0.5
reversal_12,2,direction,up,0,5029,12,0.620387013636,7824.75,1.55592563134,0.792852185227,0.000123361903686,0.000123361903686,0.000123636877637,1.08065027629,1.0830590481,0.455538710219,1.656113592,1
reversal_12,2,direction,up,0.5,5029,12,0.620387013636,7824.75,1.55592563134,0.792852185227,0.000123361903686,4.55656221189e-05,4.58398019692e-05,0.399154849761,0.40155666525,-0.223615940944,0.974602643099,0.916666666667
reversal_12,2,direction,up,1,5029,12,0.620387013636,7824.75,1.55592563134,0.792852185227,0.000123361903686,-3.2230659448e-05,-3.19572736987e-05,-0.282340576765,-0.279945717601,-0.902770592107,0.293091694194,0.25
reversal_12,2,dispersion,high,0,4084,12,0.783471092091,6295.5,1.54150342801,1.24449383225,0.000191839150855,0.000191839150855,0.000191716898407,1.68051096149,1.67944003005,0.418285291083,3.12771254226,1
reversal_12,2,dispersion,high,0.5,4084,12,0.783471092091,6295.5,1.54150342801,1.24449383225,0.000191839150855,0.000114763979454,0.00011462642318,1.00533246002,1.00412746706,-0.250009837857,2.45665731838,0.833333333333
reversal_12,2,dispersion,high,1,4084,12,0.783471092091,6295.5,1.54150342801,1.24449383225,0.000191839150855,3.76888080535e-05,3.75359479535e-05,0.330153958549,0.328814904073,-0.918304966797,1.7856020945,0.583333333333
reversal_12,2,dispersion,low,0,7759,12,1.15753946777,12355.5,1.59240881557,0.936861695415,0.000149186682275,0.000149186682275,0.000148705088109,1.30687533673,1.30265657183,0.838156293426,2.07101849865,1
reversal_12,2,dispersion,low,0.5,7759,12,1.15753946777,12355.5,1.59240881557,0.936861695415,0.000149186682275,6.95662414964e-05,6.90839595356e-05,0.609400275508,0.605175485532,0.145300755705,1.36854674292,1
reversal_12,2,dispersion,low,1,7759,12,1.15753946777,12355.5,1.59240881557,0.936861695415,0.000149186682275,-1.00541992821e-05,-1.05371690373e-05,-0.0880747857112,-0.0923056007664,-0.547554782015,0.666074987199,0.25
reversal_12,2,dispersion,medium,0,5713,12,0.643983995738,8995.5,1.57456677752,0.715895720903,0.000112722561831,0.000112722561831,0.000111974577653,0.987449641636,0.98089730024,-0.0985912490007,2.01639006681,0.916666666667
reversal_12,2,dispersion,medium,0.5,5713,12,0.643983995738,8995.5,1.57456677752,0.715895720903,0.000112722561831,3.39942229543e-05,3.32566067783e-05,0.29778939308,0.291327875378,-0.772382825675,1.32152981836,0.666666666667
reversal_12,2,dispersion,medium,1,5713,12,0.643983995738,8995.5,1.57456677752,0.715895720903,0.000112722561831,-4.47341159219e-05,-4.54613640964e-05,-0.391870855476,-0.398241549484,-1.44617440235,0.626669569916,0.166666666667
reversal_12,2,volatility,high,0,3012,12,0.399045607332,4634.5,1.53867861886,0.86103270543,0.000132485261398,0.000132485261398,0.000133325690782,1.16057088985,1.16793305125,0.380721808525,2.2467255779,1
reversal_12,2,volatility,high,0.5,3012,12,0.399045607332,4634.5,1.53867861886,0.86103270543,0.000132485261398,5.55513304554e-05,5.63920156794e-05,0.486629654789,0.493994057352,-0.286002129699,1.58082313887,0.583333333333
reversal_12,2,volatility,high,1,3012,12,0.399045607332,4634.5,1.53867861886,0.86103270543,0.000132485261398,-2.13826004875e-05,-2.05416594234e-05,-0.187311580271,-0.179944936549,-0.952726067923,0.914920699848,0.416666666667
reversal_12,2,volatility,low,0,9208,12,1.49445375654,14659.5,1.59203953084,1.01944388044,0.000162299495714,0.000162299495714,0.000162228886009,1.42174358246,1.42112504143,1.01442421404,2.15411055073,1
reversal_12,2,volatility,low,0.5,9208,12,1.49445375654,14659.5,1.59203953084,1.01944388044,0.000162299495714,8.26975191722e-05,8.26271635722e-05,0.724430267948,0.723813952893,0.321773051244,1.45201402563,1
reversal_12,2,volatility,low,1,9208,12,1.49445375654,14659.5,1.59203953084,1.01944388044,0.000162299495714,3.09554263004e-06,3.0254411359e-06,0.0271169534391,0.0265028643505,-0.370878111546,0.749917500534,0.416666666667
reversal_12,2,volatility,medium,0,5336,12,0.69149519173,8352.5,1.56531109445,0.827890082885,0.000129590553173,0.000129590553173,0.000129354563495,1.13521324579,1.13314597622,-0.095874272795,2.60258971366,0.916666666667
reversal_12,2,volatility,medium,0.5,5336,12,0.69149519173,8352.5,1.56531109445,0.827890082885,0.000129590553173,5.13249984501e-05,5.10894114697e-05,0.449606986423,0.447543244475,-0.783797883906,1.90792570455,0.75
reversal_12,2,volatility,medium,1,5336,12,0.69149519173,8352.5,1.56531109445,0.827890082885,0.000129590553173,-2.69405562725e-05,-2.71757405555e-05,-0.235999272947,-0.238059487266,-1.47172149502,1.21326169543,0.416666666667
reversal_12,3,direction,down,0,5920,12,0.789825518599,9071.75,1.5323902027,0.870642950477,0.000133416472736,0.000133416472736,0.000133525717723,1.16872830117,1.16968528725,-0.0731227801866,2.45594252437,0.916666666667
reversal_12,3,direction,down,0.5,5920,12,0.789825518599,9071.75,1.5323902027,0.870642950477,0.000133416472736,5.67969626012e-05,5.69034645189e-05,0.497541392387,0.498474349185,-0.734999298405,1.78480625388,0.666666666667
reversal_12,3,direction,down,1,5920,12,0.789825518599,9071.75,1.5323902027,0.870642950477,0.000133416472736,-1.98225475339e-05,-1.97187886851e-05,-0.173645516397,-0.172736588882,-1.39687581662,1.11366998338,0.416666666667
reversal_12,3,direction,flat,0,5897,12,0.586543985961,9082.5,1.54018992708,0.645795745622,9.9464810236e-05,9.9464810236e-05,9.9845022897e-05,0.871311737667,0.874642400578,0.0902333484429,2.01750071661,1
reversal_12,3,direction,flat,0.5,5897,12,0.586543985961,9082.5,1.54018992708,0.645795745622,9.9464810236e-05,2.24553138819e-05,2.28448122474e-05,0.196708549605,0.200120555287,-0.590600327122,1.35133936203,0.583333333333
reversal_12,3,direction,flat,1,5897,12,0.586543985961,9082.5,1.54018992708,0.645795745622,9.9464810236e-05,-5.45541824722e-05,-5.41553984022e-05,-0.477894638456,-0.474401290003,-1.27143400269,0.685178007444,0.166666666667
reversal_12,3,direction,up,0,5739,12,-0.154090114531,8709,1.51751176163,-0.176932041027,-2.68496453268e-05,-2.68496453268e-05,-2.54259029667e-05,-0.235202893063,-0.222730909988,-1.5651353664,1.5982259476,0.333333333333
reversal_12,3,direction,up,0.5,5739,12,-0.154090114531,8709,1.51751176163,-0.176932041027,-2.68496453268e-05,-0.000102725233408,-0.00010130392786,-0.899873044658,-0.887422408052,-2.22949671094,0.920248052868,0.166666666667
reversal_12,3,direction,up,1,5739,12,-0.154090114531,8709,1.51751176163,-0.176932041027,-2.68496453268e-05,-0.00017860082149,-0.000177181952753,-1.56454319625,-1.55211390612,-2.89385805547,0.242270158131,0.166666666667
reversal_12,3,dispersion,high,0,8276,12,0.711915912252,12433.75,1.50238641856,0.572567336686,8.60217390348e-05,8.60217390348e-05,8.59469376789e-05,0.753550433945,0.752895174067,-1.11171927149,2.83337831711,0.916666666667
reversal_12,3,dispersion,high,0.5,8276,12,0.711915912252,12433.75,1.50238641856,0.572567336686,8.60217390348e-05,1.09024181068e-05,1.08289595553e-05,0.095505182616,0.0948616857047,-1.76777394774,2.1627300363,0.416666666667
reversal_12,3,dispersion,high,1,8276,12,0.711915912252,12433.75,1.50238641856,0.572567336686,8.60217390348e-05,-6.42169028211e-05,-6.42890185682e-05,-0.562540068713,-0.563171802658,-2.423828624,1.4920817555,0.25
reversal_12,3,dispersion,low,0,4198,12,0.226203658383,6602.25,1.57271319676,0.342616014818,5.38836727925e-05,5.38836727925e-05,5.36912537559e-05,0.472020973663,0.470335382902,-0.53964044736,1.39436607993,0.75
reversal_12,3,dispersion,low,0.5,4198,12,0.226203658383,6602.25,1.57271319676,0.342616014818,5.38836727925e-05,-2.47519870455e-05,-2.49388278861e-05,-0.216827406518,-0.218464132282,-1.22234914301,0.697869012485,0.333333333333
reversal_12,3,dispersion,low,1,4198,12,0.226203658383,6602.25,1.57271319676,0.342616014818,5.38836727925e-05,-0.000103387646883,-0.000103568909528,-0.905675786699,-0.907263647467,-1.90505783866,0.0013719450365,0.0833333333333
reversal_12,3,dispersion,medium,0,5082,12,0.284159819395,7827.25,1.54019086974,0.363039150908,5.59149585585e-05,5.59149585585e-05,5.4220408819e-05,0.489815036973,0.474970781254,-1.06967590108,1.67503679727,0.666666666667
reversal_12,3,dispersion,medium,0.5,5082,12,0.284159819395,7827.25,1.54019086974,0.363039150908,5.59149585585e-05,-2.10945849283e-05,-2.27855375707e-05,-0.184788563972,-0.199601309119,-1.73384718571,1.00457160006,0.5
reversal_12,3,dispersion,medium,1,5082,12,0.284159819395,7827.25,1.54019086974,0.363039150908,5.59149585585e-05,-9.81041284151e-05,-9.97914839604e-05,-0.859392164916,-0.874173399493,-2.39801847035,0.334106402843,0.0833333333333
reversal_12,3,volatility,high,0,5827,12,0.438852215677,8759,1.50317487558,0.501030044157,7.53135774287e-05,7.53135774287e-05,7.60908114933e-05,0.659746938275,0.666555508681,-1.0810549909,3.07500127178,0.75
reversal_12,3,volatility,high,0.5,5827,12,0.438852215677,8759,1.50317487558,0.501030044157,7.53135774287e-05,1.54833649731e-07,9.30718249715e-07,0.00135634277164,0.0081530918675,-1.7389452348,2.40686952904,0.416666666667
reversal_12,3,volatility,high,1,5827,12,0.438852215677,8759,1.50317487558,0.501030044157,7.53135774287e-05,-7.50039101292e-05,-7.42293749939e-05,-0.657034252732,-0.650249324946,-2.3968354787,1.7387377863,0.25
reversal_12,3,volatility,low,0,5635,12,0.705221268931,8809.75,1.56339840284,0.800500887007,0.000125150180822,0.000125150180822,0.000125159951545,1.096315584,1.09640117553,0.227250412529,2.11032046864,1
reversal_12,3,volatility,low,0.5,5635,12,0.705221268931,8809.75,1.56339840284,0.800500887007,0.000125150180822,4.69802606799e-05,4.69849372851e-05,0.411547083556,0.411588050617,-0.460179565589,1.41968169746,0.666666666667
reversal_12,3,volatility,low,1,5635,12,0.705221268931,8809.75,1.56339840284,0.800500887007,0.000125150180822,-3.1189659462e-05,-3.11900769747e-05,-0.273221416888,-0.273225074298,-1.14760954371,0.729042926271,0.333333333333
reversal_12,3,volatility,medium,0,6094,12,0.0782059054215,9294.5,1.52518871021,0.0841421328975,1.28332631148e-05,1.28332631148e-05,1.35810937398e-05,0.112419384886,0.118970381161,-0.893771246119,2.52282597302,0.416666666667
reversal_12,3,volatility,medium,0.5,6094,12,0.0782059054215,9294.5,1.52518871021,0.0841421328975,1.28332631148e-05,-6.34261723955e-05,-6.26743993544e-05,-0.555613270185,-0.549027738344,-1.55768248872,1.85467926643,0.25
reversal_12,3,volatility,medium,1,6094,12,0.0782059054215,9294.5,1.52518871021,0.0841421328975,1.28332631148e-05,-0.000139685607906,-0.000138929892449,-1.22364592526,-1.21702585785,-2.22752079761,1.18653255985,0.0833333333333
ridge,1,direction,down,0,5761,12,0.314636459186,7919,1.37458774518,0.397318423015,5.46149035213e-05,5.46149035213e-05,5.60799027121e-05,0.478426554846,0.491259947758,-1.44573996707,1.858014307,0.75
ridge,1,direction,down,0.5,5761,12,0.314636459186,7919,1.37458774518,0.397318423015,5.46149035213e-05,-1.41144837379e-05,-1.26406313618e-05,-0.123642877544,-0.110731930729,-2.04319516055,1.24883392725,0.583333333333
ridge,1,direction,down,1,5761,12,0.314636459186,7919,1.37458774518,0.397318423015,5.46149035213e-05,-8.28438709971e-05,-8.13611654356e-05,-0.725712309934,-0.712723809216,-2.64065035403,0.639653547502,0.0833333333333
ridge,1,direction,flat,0,5852,12,0.152574069345,8296,1.41763499658,0.183912812615,2.60721239482e-05,2.60721239482e-05,2.71328049973e-05,0.228391805786,0.237683371776,-0.880728973136,1.09231831176,0.833333333333
ridge,1,direction,flat,0.5,5852,12,0.152574069345,8296,1.41763499658,0.183912812615,2.60721239482e-05,-4.48096258809e-05,-4.37550063476e-05,-0.392532322717,-0.383293855605,-1.493677249,0.468438682134,0.166666666667
ridge,1,direction,flat,1,5852,12,0.152574069345,8296,1.41763499658,0.183912812615,2.60721239482e-05,-0.00011569137571,-0.000114642817692,-1.01345645122,-1.00427108299,-2.10662552486,-0.155440947496,0
ridge,1,direction,up,0,5367,12,-0.162096776915,7671.25,1.42933668716,-0.211304255389,-3.02024924381e-05,-3.02024924381e-05,-2.86817541884e-05,-0.264573833757,-0.25125216669,-2.76702874397,1.60041046355,0.333333333333
ridge,1,direction,up,0.5,5367,12,-0.162096776915,7671.25,1.42933668716,-0.211304255389,-3.02024924381e-05,-0.000101669326796,-0.000100142161682,-0.890623302734,-0.877245336332,-3.39442764507,0.981723104632,0.25
ridge,1,direction,up,1,5367,12,-0.162096776915,7671.25,1.42933668716,-0.211304255389,-3.02024924381e-05,-0.000173136161154,-0.000171602569175,-1.51667277171,-1.50323850597,-4.02182654616,0.363035745716,0.166666666667
ridge,1,dispersion,high,0,5297,12,-0.033674376133,7334.25,1.38460449311,-0.0459138645846,-6.35725431999e-06,-6.35725431999e-06,-5.83445338299e-06,-0.0556895478431,-0.051109811635,-1.22333830076,0.824800528593,0.5
ridge,1,dispersion,high,0.5,5297,12,-0.033674376133,7334.25,1.38460449311,-0.0459138645846,-6.35725431999e-06,-7.55874789755e-05,-7.50683486868e-05,-0.662146315825,-0.657598734496,-1.81602498198,0.215737195259,0.166666666667
ridge,1,dispersion,high,1,5297,12,-0.033674376133,7334.25,1.38460449311,-0.0459138645846,-6.35725431999e-06,-0.000144817703631,-0.000144302243991,-1.26860308381,-1.26408765736,-2.4087116632,-0.393326138074,0
ridge,1,dispersion,low,0,5791,12,0.103766768238,8256.5,1.42574684856,0.12567888117,1.79186268759e-05,1.79186268759e-05,1.77211461107e-05,0.156967171433,0.155237239929,-0.376315505052,0.80793153928,0.666666666667
ridge,1,dispersion,low,0.5,5791,12,0.103766768238,8256.5,1.42574684856,0.12567888117,1.79186268759e-05,-5.3368715552e-05,-5.35851783598e-05,-0.467509948236,-0.469406162432,-0.994817610315,0.18287821936,0.166666666667
ridge,1,dispersion,low,1,5791,12,0.103766768238,8256.5,1.42574684856,0.12567888117,1.79186268759e-05,-0.00012465605798,-0.00012489150283,-1.0919870679,-1.09404956479,-1.61331971558,-0.442175100559,0
ridge,1,dispersion,medium,0,5892,12,0.235021359511,8295.5,1.40792600136,0.28331186729,3.98882144451e-05,3.98882144451e-05,4.06910837325e-05,0.349420758539,0.356453893497,-0.828962380558,1.33356590834,0.75
ridge,1,dispersion,medium,0.5,5892,12,0.235021359511,8295.5,1.40792600136,0.28331186729,3.98882144451e-05,-3.05080856228e-05,-2.96905688066e-05,-0.267250830055,-0.260089382746,-1.45503017717,0.712679268176,0.416666666667
ridge,1,dispersion,medium,1,5892,12,0.235021359511,8295.5,1.40792600136,0.28331186729,3.98882144451e-05,-0.000100904385691,-0.000100072221346,-0.88392241865,-0.876632658988,-2.08109797378,0.103018662116,0.166666666667
ridge,1,volatility,high,0,5317,12,-0.0127306196868,7275.25,1.36829979312,-0.017498532266,-2.39432380794e-06,-2.39432380794e-06,-1.72927303468e-06,-0.0209742765576,-0.0151484317838,-1.21974471451,0.917315863662,0.583333333333
ridge,1,volatility,high,0.5,5317,12,-0.0127306196868,7275.25,1.36829979312,-0.017498532266,-2.39432380794e-06,-7.08093134638e-05,-7.01426828121e-05,-0.620289585943,-0.614449901434,-1.81582917397,0.326116322378,0.166666666667
ridge,1,volatility,high,1,5317,12,-0.0127306196868,7275.25,1.36829979312,-0.017498532266,-2.39432380794e-06,-0.00013922430312,-0.00013855609259,-1.21960489533,-1.21375137108,-2.41191363343,-0.265083218906,0
ridge,1,volatility,low,0,6066,12,0.221791910067,8720.25,1.43756181998,0.254341228826,3.65631239807e-05,3.65631239807e-05,3.67727768803e-05,0.320292966071,0.322129525471,-0.288129826832,1.13510546893,0.833333333333
ridge,1,volatility,low,0.5,6066,12,0.221791910067,8720.25,1.43756181998,0.254341228826,3.65631239807e-05,-3.53149670183e-05,-3.51096782774e-05,-0.30935911108,-0.30756078171,-0.925358993499,0.499129468934,0.25
ridge,1,volatility,low,1,6066,12,0.221791910067,8720.25,1.43756181998,0.254341228826,3.65631239807e-05,-0.000107193058017,-0.000106992133435,-0.939011188231,-0.937251088892,-1.56258816017,-0.136846531066,0
ridge,1,volatility,medium,0,5597,12,0.0960524612356,7890.75,1.40981775951,0.1217279235,1.71614188379e-05,1.71614188379e-05,1.72205770871e-05,0.15033402902,0.150852255283,-0.832175676756,1.21715695472,0.583333333333
ridge,1,volatility,medium,0.5,5597,12,0.0960524612356,7890.75,1.40981775951,0.1217279235,1.71614188379e-05,-5.33294691378e-05,-5.32698887205e-05,-0.467166149647,-0.466644225191,-1.44408744146,0.605609784911,0.25
ridge,1,volatility,medium,1,5597,12,0.0960524612356,7890.75,1.40981775951,0.1217279235,1.71614188379e-05,-0.000123820357114,-0.000123760354528,-1.08466632831,-1.08414070567,-2.05599920617,-0.00593738490004,0
ridge,2,direction,down,0,5244,12,0.398635142833,7307.75,1.39354500381,0.545496415221,7.6017380403e-05,7.6017380403e-05,7.56202051676e-05,0.66591225233,0.662432997269,-0.149527005855,1.60628442202,0.916666666667
ridge,2,direction,down,0.5,5244,12,0.398635142833,7307.75,1.39354500381,0.545496415221,7.6017380403e-05,6.34013021227e-06,5.9441079955e-06,0.0555395406594,0.0520703860406,-0.742484574662,0.984147650724,0.583333333333
ridge,2,direction,down,1,5244,12,0.398635142833,7307.75,1.39354500381,0.545496415221,7.6017380403e-05,-6.33371199784e-05,-6.37319891766e-05,-0.554833171011,-0.558292225187,-1.33544214347,0.362010879424,0.166666666667
ridge,2,direction,flat,0,7283,12,0.431485701117,10404.75,1.42863517781,0.414700690663,5.92455994943e-05,5.92455994943e-05,5.9180869197e-05,0.51899145157,0.518424414166,-0.202111917828,1.46571163008,0.75
ridge,2,direction,flat,0.5,7283,12,0.431485701117,10404.75,1.42863517781,0.414700690663,5.92455994943e-05,-1.21861593962e-05,-1.22586422842e-05,-0.106750756311,-0.107385706409,-0.83989811885,0.868599979598,0.583333333333
ridge,2,direction,flat,1,7283,12,0.431485701117,10404.75,1.42863517781,0.414700690663,5.92455994943e-05,-8.36179182868e-05,-8.36981537653e-05,-0.732492964192,-0.733195826984,-1.47768431987,0.271488329113,0.0833333333333
ridge,2,direction,up,0,5029,12,0.0328756071243,7254.75,1.44258301849,0.0453159752222,6.5372056322e-06,6.5372056322e-06,6.79537624657e-06,0.057265921338,0.05952749592,-0.669187832848,0.753365602009,0.5
