model,cost_bps,cohort_count,total_periods,mean_cohort_net_return,median_cohort_net_return,worst_cohort_net_return,best_cohort_net_return,mean_cohort_annualized_net_return,median_cohort_annualized_net_return,worst_cohort_annualized_net_return,best_cohort_annualized_net_return,positive_cohort_fraction,pooled_mean_net_return,pooled_annualized_net_return,pooled_cumulative_net_log_return,mean_turnover
lightgbm,4.2,12,52092,-0.0001267981488,-0.000129178771126,-0.000155387131158,-9.43380307599e-05,-1.11075178349,-1.13160603506,-1.36119126895,-0.826401149457,0,-0.0001267981488,-1.11075178349,-6.60516916729,0.335065845043
lightgbm,4.3,12,52092,-0.00013014880725,-0.000132480717682,-0.000158824703146,-9.76863376016e-05,-1.14010355151,-1.1605310869,-1.39130439956,-0.85573231739,0,-0.00013014880725,-1.14010355151,-6.77971166729,0.335065845043
lightgbm,4.4,12,52092,-0.000133499465701,-0.000135782664238,-0.000162262275134,-0.000101034644443,-1.16945531954,-1.18945613873,-1.42141753018,-0.885063485324,0,-0.000133499465701,-1.16945531954,-6.95425416729,0.335065845043
lightgbm,4.5,12,52092,-0.000136850124151,-0.000139084610794,-0.000165699847122,-0.000104382951285,-1.19880708757,-1.21838119056,-1.45153066079,-0.914394653257,0,-0.000136850124151,-1.19880708757,-7.12879666729,0.335065845043
lightgbm,4.6,12,52092,-0.000140200782602,-0.000142386557351,-0.00016913741911,-0.000107731258127,-1.22815885559,-1.24730624239,-1.48164379141,-0.943725821191,0,-0.000140200782602,-1.22815885559,-7.30333916729,0.335065845043
lightgbm,4.7,12,52092,-0.000143551441052,-0.000145688503907,-0.000172574991098,-0.000111079564969,-1.25751062362,-1.27623129422,-1.51175692202,-0.973056989125,0,-0.000143551441052,-1.25751062362,-7.47788166729,0.335065845043
lightgbm,4.8,12,52092,-0.000146902099503,-0.000148990450463,-0.000176012563086,-0.00011442787181,-1.28686239164,-1.30515634605,-1.54187005264,-1.00238815706,0,-0.000146902099503,-1.28686239164,-7.65242416729,0.335065845043
lightgbm,4.9,12,52092,-0.000150252757953,-0.000152292397019,-0.000179450135074,-0.000117776178652,-1.31621415967,-1.33408139788,-1.57198318325,-1.03171932499,0,-0.000150252757953,-1.31621415967,-7.82696666729,0.335065845043
lightgbm,5,12,52092,-0.000153603416404,-0.000155594343575,-0.000182887707063,-0.000121124485494,-1.34556592769,-1.36300644972,-1.60209631387,-1.06105049293,0,-0.000153603416404,-1.34556592769,-8.00150916729,0.335065845043
lightgbm,5.1,12,52092,-0.000156954074854,-0.000158896290131,-0.000186325279051,-0.000124472792336,-1.37491769572,-1.39193150155,-1.63220944448,-1.09038166086,0,-0.000156954074854,-1.37491769572,-8.17605166729,0.335065845043
lightgbm,5.2,12,52092,-0.000160304733304,-0.000162198236687,-0.000189762851039,-0.000127821099177,-1.40426946375,-1.42085655338,-1.6623225751,-1.11971282879,0,-0.000160304733304,-1.40426946375,-8.35059416729,0.335065845043
lightgbm,5.3,12,52092,-0.000163655391755,-0.000165500183243,-0.000193200423027,-0.000131169406019,-1.43362123177,-1.44978160521,-1.69243570571,-1.14904399673,0,-0.000163655391755,-1.43362123177,-8.52513666729,0.335065845043
lightgbm,5.4,12,52092,-0.000167006050205,-0.000168802129799,-0.000196637995015,-0.000134517712861,-1.4629729998,-1.47870665704,-1.72254883633,-1.17837516466,0,-0.000167006050205,-1.4629729998,-8.69967916729,0.335065845043
lightgbm,5.5,12,52092,-0.000170356708656,-0.000172104076355,-0.000200075567003,-0.000137866019702,-1.49232476782,-1.50763170887,-1.75266196694,-1.20770633259,0,-0.000170356708656,-1.49232476782,-8.87422166729,0.335065845043
lightgbm,5.6,12,52092,-0.000173707367106,-0.000175406022911,-0.000203513138991,-0.000141214326544,-1.52167653585,-1.5365567607,-1.78277509756,-1.23703750053,0,-0.000173707367106,-1.52167653585,-9.04876416729,0.335065845043
lightgbm,5.7,12,52092,-0.000177058025557,-0.000178707969468,-0.000206950710979,-0.000144562633386,-1.55102830388,-1.56548181254,-1.81288822817,-1.26636866846,0,-0.000177058025557,-1.55102830388,-9.22330666729,0.335065845043
lightgbm,5.8,12,52092,-0.000180408684007,-0.000182009916024,-0.000210388282967,-0.000147910940228,-1.5803800719,-1.59440686437,-1.84300135879,-1.29569983639,0,-0.000180408684007,-1.5803800719,-9.39784916729,0.335065845043
lightgbm,5.9,12,52092,-0.000183759342457,-0.00018531186258,-0.000213825854955,-0.000151259247069,-1.60973183993,-1.6233319162,-1.8731144894,-1.32503100433,0,-0.000183759342457,-1.60973183993,-9.57239166729,0.335065845043
lightgbm,6,12,52092,-0.000187110000908,-0.000188613809136,-0.000217263426943,-0.000154607553911,-1.63908360795,-1.65225696803,-1.90322762002,-1.35436217226,0,-0.000187110000908,-1.63908360795,-9.74693416729,0.335065845043
lightgbm,6.1,12,52092,-0.000190460659358,-0.000191915755692,-0.000220700998931,-0.000157955860753,-1.66843537598,-1.68118201986,-1.93334075063,-1.3836933402,0,-0.000190460659358,-1.66843537598,-9.92147666729,0.335065845043
lightgbm,6.2,12,52092,-0.000193811317809,-0.000195217702248,-0.000224138570919,-0.000161304167595,-1.697787144,-1.71010707169,-1.96345388125,-1.41302450813,0,-0.000193811317809,-1.697787144,-10.0960191673,0.335065845043
lightgbm,6.3,12,52092,-0.000197161976259,-0.000198519648804,-0.000227576142907,-0.000164652474436,-1.72713891203,-1.73903212352,-1.99356701186,-1.44235567606,0,-0.000197161976259,-1.72713891203,-10.2705616673,0.335065845043
lightgbm,6.4,12,52092,-0.00020051263471,-0.00020182159536,-0.000231013714895,-0.000168000781278,-1.75649068006,-1.76795717536,-2.02368014248,-1.471686844,0,-0.00020051263471,-1.75649068006,-10.4451041673,0.335065845043
lightgbm,6.5,12,52092,-0.00020386329316,-0.000205123541916,-0.000234451286883,-0.00017134908812,-1.78584244808,-1.79688222719,-2.05379327309,-1.50101801193,0,-0.00020386329316,-1.78584244808,-10.6196466673,0.335065845043
lightgbm,6.6,12,52092,-0.00020721395161,-0.000208425488472,-0.000237888858871,-0.000174697394962,-1.81519421611,-1.82580727902,-2.08390640371,-1.53034917986,0,-0.00020721395161,-1.81519421611,-10.7941891673,0.335065845043
lightgbm,6.7,12,52092,-0.000210564610061,-0.000211727435028,-0.000241326430859,-0.000178045701803,-1.84454598413,-1.85473233085,-2.11401953432,-1.5596803478,0,-0.000210564610061,-1.84454598413,-10.9687316673,0.335065845043
lightgbm,6.8,12,52092,-0.000213915268511,-0.000215029381585,-0.000244764002847,-0.000181394008645,-1.87389775216,-1.88365738268,-2.14413266494,-1.58901151573,0,-0.000213915268511,-1.87389775216,-11.1432741673,0.335065845043
lightgbm,6.9,12,52092,-0.000217265926962,-0.000218331328141,-0.000248201574835,-0.000184742315487,-1.90324952019,-1.91258243451,-2.17424579555,-1.61834268366,0,-0.000217265926962,-1.90324952019,-11.3178166673,0.335065845043
lightgbm,7,12,52092,-0.000220616585412,-0.000221633274697,-0.000251639146823,-0.000188090622329,-1.93260128821,-1.94150748634,-2.20435892617,-1.6476738516,0,-0.000220616585412,-1.93260128821,-11.4923591673,0.335065845043
lightgbm,7.1,12,52092,-0.000223967243863,-0.000224935221253,-0.000255076718811,-0.00019143892917,-1.96195305624,-1.97043253818,-2.23447205678,-1.67700501953,0,-0.000223967243863,-1.96195305624,-11.6669016673,0.335065845043
lightgbm,7.2,12,52092,-0.000227317902313,-0.000228237167809,-0.000258514290799,-0.000194787236012,-1.99130482426,-1.99935759001,-2.2645851874,-1.70633618747,0,-0.000227317902313,-1.99130482426,-11.8414441673,0.335065845043
lightgbm,7.3,12,52092,-0.000230668560764,-0.000231539114365,-0.000261951862787,-0.000198135542854,-2.02065659229,-2.02828264184,-2.29469831801,-1.7356673554,0,-0.000230668560764,-2.02065659229,-12.0159866673,0.335065845043
lightgbm,7.4,12,52092,-0.000234019219214,-0.000234841060921,-0.000265389434775,-0.000201483849696,-2.05000836031,-2.05720769367,-2.32481144863,-1.76499852333,0,-0.000234019219214,-2.05000836031,-12.1905291673,0.335065845043
lightgbm,7.5,12,52092,-0.000237369877664,-0.000238143007477,-0.000268827006763,-0.000204832156537,-2.07936012834,-2.0861327455,-2.35492457924,-1.79432969127,0,-0.000237369877664,-2.07936012834,-12.3650716673,0.335065845043
lightgbm,7.6,12,52092,-0.000240720536115,-0.000241444954033,-0.000272264578751,-0.000208180463379,-2.10871189637,-2.11505779733,-2.38503770986,-1.8236608592,0,-0.000240720536115,-2.10871189637,-12.5396141673,0.335065845043
lightgbm,7.7,12,52092,-0.000244071194565,-0.000244746900589,-0.000275702150739,-0.000211528770221,-2.13806366439,-2.14398284916,-2.41515084047,-1.85299202713,0,-0.000244071194565,-2.13806366439,-12.7141566673,0.335065845043
lightgbm,7.8,12,52092,-0.000247421853016,-0.000248048847146,-0.000279139722727,-0.000214877077063,-2.16741543242,-2.17290790099,-2.44526397109,-1.88232319507,0,-0.000247421853016,-2.16741543242,-12.8886991673,0.335065845043
lightgbm,7.9,12,52092,-0.000250772511466,-0.000251350793702,-0.000282577294715,-0.000218225383904,-2.19676720044,-2.20183295283,-2.4753771017,-1.911654363,0,-0.000250772511466,-2.19676720044,-13.0632416673,0.335065845043
lightgbm,8,12,52092,-0.000254123169917,-0.000254652740258,-0.000286014866703,-0.000221573690746,-2.22611896847,-2.23075800466,-2.50549023232,-1.94098553093,0,-0.000254123169917,-2.22611896847,-13.2377841673,0.335065845043
lightgbm,8.1,12,52092,-0.000257473828367,-0.000257954686814,-0.000289452438691,-0.000224921997588,-2.25547073649,-2.25968305649,-2.53560336293,-1.97031669887,0,-0.000257473828367,-2.25547073649,-13.4123266673,0.335065845043
lightgbm,8.2,12,52092,-0.000260824486817,-0.00026125663337,-0.000292890010679,-0.000228270304429,-2.28482250452,-2.28860810832,-2.56571649355,-1.9996478668,0,-0.000260824486817,-2.28482250452,-13.5868691673,0.335065845043
lightgbm,8.3,12,52092,-0.000264175145268,-0.000264558579926,-0.000296327582667,-0.000231618611271,-2.31417427255,-2.31753316015,-2.59582962416,-2.02897903474,0,-0.000264175145268,-2.31417427255,-13.7614116673,0.335065845043
lightgbm,8.4,12,52092,-0.000267525803718,-0.000267860526482,-0.000299765154655,-0.000234966918113,-2.34352604057,-2.34645821198,-2.62594275478,-2.05831020267,0,-0.000267525803718,-2.34352604057,-13.9359541673,0.335065845043
