model,horizon_bars,horizon_minutes,cost_bps,cohort,period_count,mean_net_return,annualized_net_return,annualized_volatility,annualized_sharpe,positive_fraction,mean_turnover,cumulative_net_log_return
lightgbm,24,120,0.5,9,2169,-2.13907684249e-05,-0.0936915657011,0.21793314423,-0.429909668087,0.511295527893,0.400414937759,-0.0463965767136
lightgbm,24,120,0.5,10,2169,5.13265316847e-06,0.0224810208779,0.213445030322,0.105324639529,0.512678653757,0.399953895805,0.0111327247224
lightgbm,24,120,0.5,11,2169,5.61669333961e-05,0.246011168275,0.210067641097,1.17110454037,0.522360534809,0.393153526971,0.121826078536
lightgbm,24,120,0.5,12,2169,2.83423614844e-05,0.124139543302,0.207433350085,0.598455085698,0.523743660673,0.390502535731,0.0614745820596
lightgbm,24,120,0.5,13,2169,2.19330925004e-05,0.0960669451518,0.208669150509,0.460379241098,0.522821576763,0.395689257722,0.0475728776334
lightgbm,24,120,0.5,14,2169,-9.67739904453e-06,-0.042387007815,0.207756340603,-0.204022691639,0.527893038266,0.402259105579,-0.0209902785276
lightgbm,24,120,0.5,15,2169,-6.02368307438e-05,-0.263837318658,0.20555231715,-1.28355312319,0.501152604887,0.3959197787,-0.130653685883
lightgbm,24,120,0.5,16,2169,-2.22109698598e-05,-0.097284047986,0.208539184001,-0.466502487061,0.511756569848,0.400875979714,-0.0481755936259
lightgbm,24,120,0.5,17,2169,-2.6985188966e-05,-0.118195127671,0.214081676377,-0.552102962156,0.505763024435,0.397072383587,-0.0585308748673
lightgbm,24,120,0.5,18,2169,-5.98913129167e-05,-0.262323950575,0.218895139739,-1.19840006904,0.49469801752,0.408944213923,-0.129904257716
lightgbm,24,120,0.5,19,2169,-4.08195790912e-05,-0.17878975642,0.214739854887,-0.832587674579,0.496542185339,0.40122176118,-0.0885376670489
lightgbm,24,120,0.5,20,2169,-2.00180180072e-06,-0.00876789188715,0.209748060608,-0.0418020164846,0.50530198248,0.393499308437,-0.00434190810576
lightgbm,24,120,0.5,21,2169,-4.27787374247e-06,-0.018737086992,0.211243726903,-0.0886989037107,0.49377593361,0.381396957123,-0.00927870814743
lightgbm,24,120,0.5,22,2169,-3.71167581588e-05,-0.162571400736,0.216130121915,-0.752192240931,0.499308437068,0.378054402951,-0.0805062484465
lightgbm,24,120,0.5,23,2169,4.34022242206e-05,0.190101742086,0.216682797776,0.877327337645,0.510834485938,0.389580451821,0.0941394243345
lightgbm,24,120,1,0,2169,1.93659259752e-05,0.0848227557714,0.216807480661,0.391235373949,0.510373443983,0.39499769479,0.0420046934402
lightgbm,24,120,1,1,2169,2.46681640748e-06,0.0108046558648,0.214590525413,0.0503501067625,0.50622406639,0.390848317197,0.00535052478782
lightgbm,24,120,1,2,2169,2.0023532103e-05,0.0877030706112,0.214090767764,0.409653678797,0.514061779622,0.391194098663,0.0434310411314
lightgbm,24,120,1,3,2169,6.55356947416e-05,0.287046342968,0.21472645105,1.33680010807,0.508990318119,0.394882434302,0.142146921895
lightgbm,24,120,1,4,2169,4.91460684608e-05,0.215259779858,0.208650143817,1.03167808045,0.508529276164,0.392231443061,0.106597822491
lightgbm,24,120,1,5,2169,5.65221510563e-05,0.247567021627,0.211746458952,1.16916723355,0.515905947441,0.391770401107,0.122596545641
lightgbm,24,120,1,6,2169,1.41994658516e-05,0.0621936604299,0.209934288629,0.296252988666,0.512678653757,0.401913324112,0.0307986414321
lightgbm,24,120,1,7,2169,-6.95074750511e-07,-0.00304442740724,0.207732330062,-0.014655530058,0.508068234209,0.399838635316,-0.00150761713386
lightgbm,24,120,1,8,2169,-4.69249562556e-06,-0.02055313084,0.211836085096,-0.0970237475387,0.513600737667,0.402835408022,-0.0101780230118
lightgbm,24,120,1,9,2169,-4.14115153129e-05,-0.18138243707,0.217971381235,-0.832138769975,0.508068234209,0.400414937759,-0.0898215767136
lightgbm,24,120,1,10,2169,-1.48650416218e-05,-0.0651088823033,0.213452616645,-0.305027332654,0.508068234209,0.399953895805,-0.0322422752776
lightgbm,24,120,1,11,2169,3.65092570476e-05,0.159910545868,0.210079498144,0.761190631553,0.519133241125,0.393153526971,0.0791885785362
lightgbm,24,120,1,12,2169,8.81723469784e-06,0.0386194879765,0.207446406745,0.186166097463,0.522360534809,0.390502535731,0.0191245820596
lightgbm,24,120,1,13,2169,2.14862961429e-06,0.00941099771059,0.208661992476,0.0451016382952,0.520516366989,0.395689257722,0.0046603776334
lightgbm,24,120,1,14,2169,-2.97903543235e-05,-0.130481751937,0.207784278431,-0.627967394462,0.521899492854,0.402259105579,-0.0646152785276
lightgbm,24,120,1,15,2169,-8.00328196788e-05,-0.350543750193,0.205575768575,-1.70518029739,0.499769479023,0.3959197787,-0.173591185883
lightgbm,24,120,1,16,2169,-4.22547688455e-05,-0.185075887543,0.2085751297,-0.887334399887,0.505763024435,0.400875979714,-0.0916505936259
lightgbm,24,120,1,17,2169,-4.68388081454e-05,-0.205153979677,0.214133417184,-0.958066155084,0.502074688797,0.397072383587,-0.101593374867
lightgbm,24,120,1,18,2169,-8.03385236129e-05,-0.351882733425,0.218937482804,-1.60722928262,0.491931765791,0.408944213923,-0.174254257716
lightgbm,24,120,1,19,2169,-6.08806671502e-05,-0.266657322118,0.214795075824,-1.24144988471,0.49469801752,0.40122176118,-0.132050167049
lightgbm,24,120,1,20,2169,-2.16767672226e-05,-0.0949442404349,0.209815916567,-0.452512097216,0.501613646842,0.393499308437,-0.0470169081058
lightgbm,24,120,1,21,2169,-2.33477215986e-05,-0.102263020602,0.211288278728,-0.483997603736,0.491470723836,0.381396957123,-0.0506412081474
lightgbm,24,120,1,22,2169,-5.60194783064e-05,-0.245365314982,0.216194030675,-1.13493103494,0.495159059474,0.378054402951,-0.121506248447
lightgbm,24,120,1,23,2169,2.39232016296e-05,0.104783623137,0.21672241096,0.483492328612,0.506685108345,0.389580451821,0.0518894243345
lightgbm,24,120,2,0,2169,-2.01338435038e-05,-0.0881862345467,0.216952019511,-0.406478053284,0.50622406639,0.39499769479,-0.0436703065598
lightgbm,24,120,2,1,2169,-3.66180153122e-05,-0.160386907067,0.214727237772,-0.746933219707,0.501613646842,0.390848317197,-0.0794244752122
lightgbm,24,120,2,2,2169,-1.90958777633e-05,-0.0836399446032,0.214140731361,-0.390584005535,0.508068234209,0.391194098663,-0.0414189588686
lightgbm,24,120,2,3,2169,2.60474513115e-05,0.114087836744,0.21475891253,0.531236796649,0.503918856616,0.394882434302,0.0564969218946
lightgbm,24,120,2,4,2169,9.92292415464e-06,0.0434624077973,0.20869153641,0.208261477897,0.502535730751,0.392231443061,0.0215228224914
lightgbm,24,120,2,5,2169,1.73451109457e-05,0.075971585942,0.211795239033,0.358702992044,0.511295527893,0.391770401107,0.0376215456411
lightgbm,24,120,2,6,2169,-2.59918665597e-05,-0.113844375531,0.209997792129,-0.542121773649,0.508529276164,0.401913324112,-0.0563763585679
lightgbm,24,120,2,7,2169,-4.06789382821e-05,-0.178173749676,0.207780266375,-0.857510449783,0.502535730751,0.399838635316,-0.0882326171339
lightgbm,24,120,2,8,2169,-4.49760364278e-05,-0.196995039554,0.211862787569,-0.929823693034,0.5071461503,0.402835408022,-0.0975530230118
lightgbm,24,120,2,9,2169,-8.14530090888e-05,-0.356764179809,0.218078685927,-1.63594245028,0.500230520977,0.400414937759,-0.176671576714
lightgbm,24,120,2,10,2169,-5.48604312022e-05,-0.240288688666,0.213499100635,-1.12547869266,0.501613646842,0.399953895805,-0.118992275278
lightgbm,24,120,2,11,2169,-2.80609564953e-06,-0.0122906989449,0.210134357528,-0.0584897162441,0.513139695712,0.393153526971,-0.00608642146382
lightgbm,24,120,2,12,2169,-3.02330188752e-05,-0.132420622674,0.207505771649,-0.638153925172,0.514061779622,0.390502535731,-0.0655754179404
lightgbm,24,120,2,13,2169,-3.7420296158e-05,-0.163900897172,0.208679705431,-0.785418480602,0.511295527893,0.395689257722,-0.0811646223666
lightgbm,24,120,2,14,2169,-7.00162648813e-05,-0.30667124018,0.207872894118,-1.47528248683,0.514983863532,0.402259105579,-0.151865278528
lightgbm,24,120,2,15,2169,-0.000119624797549,-0.523956613264,0.205654950932,-2.54774616847,0.4928538497,0.3959197787,-0.259466185883
lightgbm,24,120,2,16,2169,-8.23423668169e-05,-0.360659566658,0.208679066954,-1.72829777286,0.501152604887,0.400875979714,-0.178600593626
lightgbm,24,120,2,17,2169,-8.65460465041e-05,-0.379071683688,0.214267136029,-1.76915457364,0.495620101429,0.397072383587,-0.187718374867
lightgbm,24,120,2,18,2169,-0.000121232945005,-0.531000299123,0.219054018432,-2.42406098241,0.485938220378,0.408944213923,-0.262954257716
lightgbm,24,120,2,19,2169,-0.000101002843268,-0.442392453515,0.214935572158,-2.05825610472,0.489626556017,0.40122176118,-0.219075167049
lightgbm,24,120,2,20,2169,-6.10266980663e-05,-0.26729693753,0.20998078219,-1.27295905245,0.497464269249,0.393499308437,-0.132366908106
lightgbm,24,120,2,21,2169,-6.14874173109e-05,-0.269314887822,0.211406038238,-1.27392240102,0.486399262333,0.381396957123,-0.133366208147
lightgbm,24,120,2,22,2169,-9.38249186014e-05,-0.410953143474,0.216348748039,-1.89949397535,0.485938220378,0.378054402951,-0.203506248447
lightgbm,24,120,2,23,2169,-1.50348435526e-05,-0.0658526147602,0.21682932021,-0.303707149459,0.502074688797,0.389580451821,-0.0326105756655
lightgbm,24,120,5,0,2169,-0.000138633151941,-0.607213205501,0.217622627033,-2.79021172467,0.491470723836,0.39499769479,-0.30069530656
lightgbm,24,120,5,1,2169,-0.000153872510471,-0.673961595864,0.215372720747,-3.1292802242,0.485477178423,0.390848317197,-0.333749475212
lightgbm,24,120,5,2,2169,-0.000136454107362,-0.597668990246,0.214524016651,-2.78602367966,0.489626556017,0.391194098663,-0.295968958869
lightgbm,24,120,5,3,2169,-9.2417278979e-05,-0.404787681928,0.21509184352,-1.88192948325,0.486399262333,0.394882434302,-0.200453078105
lightgbm,24,120,5,4,2169,-0.000107746508764,-0.471929708385,0.209049691455,-2.25750014315,0.479944674965,0.392231443061,-0.233702177509
lightgbm,24,120,5,5,2169,-0.000100186009386,-0.438814721112,0.212173109847,-2.06819196564,0.489626556017,0.391770401107,-0.217303454359
lightgbm,24,120,5,6,2169,-0.000146565863793,-0.641958483415,0.210443267198,-3.05050616237,0.486399262333,0.401913324112,-0.317901358568
lightgbm,24,120,5,7,2169,-0.000160630528877,-0.703561716481,0.208181197928,-3.37956416565,0.481788842785,0.399838635316,-0.348407617134
lightgbm,24,120,5,8,2169,-0.000165826658834,-0.726320765695,0.212195711237,-3.42288145911,0.484555094514,0.402835408022,-0.359678023012
lightgbm,24,120,5,9,2169,-0.000201577490417,-0.882909408025,0.218646570348,-4.03806657758,0.480866758875,0.400414937759,-0.437221576714
lightgbm,24,120,5,10,2169,-0.000174846599944,-0.765828107753,0.213888660879,-3.58049886613,0.481788842785,0.399953895805,-0.379242275278
lightgbm,24,120,5,11,2169,-0.000120752153741,-0.528894433385,0.210547667656,-2.51199378874,0.492392807746,0.393153526971,-0.261911421464
lightgbm,24,120,5,12,2169,-0.000147383779594,-0.645540954624,0.207949377777,-3.10431779852,0.487321346243,0.390502535731,-0.31967541794
lightgbm,24,120,5,13,2169,-0.000156127073475,-0.683836581819,0.208988831481,-3.27212022275,0.487782388197,0.395689257722,-0.338639622367
lightgbm,24,120,5,14,2169,-0.000190693996555,-0.83523970491,0.208400005937,-4.00786795161,0.500230520977,0.402259105579,-0.413615278528
lightgbm,24,120,5,15,2169,-0.000238400731159,-1.04419520248,0.206150136094,-5.06521713862,0.475334255417,0.3959197787,-0.517091185883
lightgbm,24,120,5,16,2169,-0.000202605160731,-0.887410604003,0.209246525289,-4.24098131511,0.481788842785,0.400875979714,-0.439450593626
lightgbm,24,120,5,17,2169,-0.00020566776158,-0.900824795721,0.214909385481,-4.19164939541,0.477178423237,0.397072383587,-0.446093374867
lightgbm,24,120,5,18,2169,-0.000243916209182,-1.06835299622,0.219657674471,-4.86371805033,0.46887966805,0.408944213923,-0.529054257716
lightgbm,24,120,5,19,2169,-0.000221369371622,-0.969597847706,0.21559666608,-4.49727662924,0.471645919779,0.40122176118,-0.480150167049
lightgbm,24,120,5,20,2169,-0.000179076490597,-0.784355028817,0.210707666505,-3.72247978362,0.479483633011,0.393499308437,-0.388416908106
lightgbm,24,120,5,21,2169,-0.000175906504448,-0.770470489482,0.211987874368,-3.63450264208,0.468418626095,0.381396957123,-0.381541208147
lightgbm,24,120,5,22,2169,-0.000207241239487,-0.907716628951,0.217027308489,-4.18249959082,0.470723835869,0.378054402951,-0.449506248447
lightgbm,24,120,5,23,2169,-0.000131908979099,-0.577761328453,0.217370915102,-2.65795140155,0.48132780083,0.389580451821,-0.286110575665
lightgbm,24,120,10,0,2169,-0.000336131999336,-1.47225815709,0.219521757333,-6.70666167663,0.459658828953,0.39499769479,-0.72907030656
lightgbm,24,120,10,1,2169,-0.00034929666907,-1.52991941053,0.217224744,-7.0430254968,0.465652374366,0.390848317197,-0.757624475212
lightgbm,24,120,10,2,2169,-0.000332051156694,-1.45438406632,0.215935403124,-6.73527381465,0.455048409405,0.391194098663,-0.720218958869
lightgbm,24,120,10,3,2169,-0.00028985849613,-1.26958021305,0.216426978523,-5.8660903632,0.461502996773,0.394882434302,-0.628703078105
lightgbm,24,120,10,4,2169,-0.000303862230294,-1.33091656869,0.210421257468,-6.32501005223,0.451821115722,0.392231443061,-0.659077177509
lightgbm,24,120,10,5,2169,-0.00029607120994,-1.29679189954,0.213569311665,-6.07199550079,0.459197786999,0.391770401107,-0.642178454359
lightgbm,24,120,10,6,2169,-0.00034752252585,-1.52214866322,0.212028717839,-7.17897405002,0.453204241586,0.401913324112,-0.753776358568
lightgbm,24,120,10,7,2169,-0.000360549846535,-1.57920832782,0.209700000308,-7.53079792799,0.447671738128,0.399838635316,-0.782032617134
lightgbm,24,120,10,8,2169,-0.000367244362845,-1.60853030926,0.213587867978,-7.5310003536,0.452282157676,0.402835408022,-0.796553023012
lightgbm,24,120,10,9,2169,-0.000401784959296,-1.75981812172,0.220405235611,-7.98446605334,0.449054863993,0.400414937759,-0.871471576714
lightgbm,24,120,10,10,2169,-0.000374823547846,-1.64172713956,0.215365645967,-7.62297594953,0.449515905947,0.399953895805,-0.812992275278
lightgbm,24,120,10,11,2169,-0.000317328917226,-1.38990065745,0.212059317954,-6.55430127223,0.452743199631,0.393153526971,-0.688286421464
lightgbm,24,120,10,12,2169,-0.00034263504746,-1.50074150787,0.20956645726,-7.16117229588,0.45643153527,0.390502535731,-0.74317541794
lightgbm,24,120,10,13,2169,-0.000353971702336,-1.55039605623,0.210352012739,-7.3704835815,0.459658828953,0.395689257722,-0.767764622367
lightgbm,24,120,10,14,2169,-0.000391823549344,-1.71618714613,0.210141230709,-8.16682733005,0.462425080682,0.402259105579,-0.849865278528
lightgbm,24,120,10,15,2169,-0.000436360620509,-1.91125951783,0.20782650283,-9.19641860783,0.446288612264,0.3959197787,-0.946466185883
lightgbm,24,120,10,16,2169,-0.000403043150588,-1.76532899958,0.211036022034,-8.36506006209,0.451360073767,0.400875979714,-0.874200593626
lightgbm,24,120,10,17,2169,-0.000404203953374,-1.77041331578,0.216774960789,-8.16705633036,0.453665283541,0.397072383587,-0.876718374867
lightgbm,24,120,10,18,2169,-0.000448388316144,-1.96394082471,0.221502218087,-8.86646121051,0.446288612264,0.408944213923,-0.972554257716
lightgbm,24,120,10,19,2169,-0.000421980252212,-1.84827350469,0.217488569465,-8.49825583587,0.447671738128,0.40122176118,-0.915275167049
lightgbm,24,120,10,20,2169,-0.000375826144816,-1.64611851429,0.212684224735,-7.73973018612,0.45458736745,0.393499308437,-0.815166908106
lightgbm,24,120,10,21,2169,-0.000366604983009,-1.60572982558,0.21371201534,-7.51352151646,0.444444444444,0.381396957123,-0.795166208147
lightgbm,24,120,10,22,2169,-0.000396268440962,-1.73565577141,0.218865239596,-7.93024865263,0.44398340249,0.378054402951,-0.859506248447
lightgbm,24,120,10,23,2169,-0.000326699205009,-1.43094251794,0.219003221384,-6.53388798985,0.453665283541,0.389580451821,-0.708610575665
mlp,24,120,0,0,2169,-2.77825181215e-05,-0.121687429372,0.172881066893,-0.703879444748,0.50530198248,1.51567542646,-0.0602602818056
mlp,24,120,0,1,2169,-1.0062056884e-05,-0.044071809152,0.16458817337,-0.267770206386,0.503457814661,1.53653757492,-0.0218246013814
mlp,24,120,0,2,2169,-1.50760407746e-06,-0.00660330585928,0.173251826759,-0.0381139176585,0.513139695712,1.52558782849,-0.00326999324401
mlp,24,120,0,3,2169,-4.08195212307e-05,-0.17878950299,0.174414994306,-1.02508103561,0.511295527893,1.52455048409,-0.0885375415493
mlp,24,120,0,4,2169,-4.55701550191e-05,-0.199597278983,0.169608552184,-1.17681140729,0.499769479023,1.50968188105,-0.0988416662363
mlp,24,120,0,5,2169,1.20473495835e-05,0.0527673911759,0.174466164998,0.302450570724,0.50622406639,1.50737667128,0.0261307012467
mlp,24,120,0,6,2169,-4.81389732868e-05,-0.210848702996,0.174180578246,-1.21051787242,0.503918856616,1.51694329184,-0.104413433059
mlp,24,120,0,7,2169,5.17272659027e-06,0.0226565424654,0.168650698146,0.134340045517,0.508529276164,1.52985246657,0.0112196439743
mlp,24,120,0,8,2169,4.30370708137e-05,0.188502370164,0.169336547802,1.11318184179,0.535269709544,1.52201475334,0.093347406595
mlp,24,120,0,9,2169,5.06818345833e-05,0.221986435475,0.167495981231,1.32532395012,0.518211157215,1.52512678654,0.109928899211
mlp,24,120,0,10,2169,9.4695232848e-06,0.0414765119874,0.162202202163,0.255708686038,0.506685108345,1.51648224988,0.0205393960047
mlp,24,120,0,11,2169,7.86544894817e-06,0.034450666393,0.157924676709,0.218146189125,0.50622406639,1.50841401568,0.0170601587686
mlp,24,120,0,12,2169,3.22093329707e-05,0.141076878412,0.174533762049,0.808307096321,0.517289073306,1.5296219456,0.0698620432135
mlp,24,120,0,13,2169,8.94697026038e-06,0.0391877297404,0.16670700726,0.235069481389,0.502535730751,1.51406177962,0.0194059784948
mlp,24,120,0,14,2169,-7.31878239693e-05,-0.320562668986,0.156067317751,-2.05400255227,0.489626556017,1.51152604887,-0.158744390189
mlp,24,120,0,15,2169,4.6179808919e-06,0.0202267563065,0.173702179649,0.116445034526,0.508068234209,1.52201475334,0.0100164005545
mlp,24,120,0,16,2169,-5.10637484806e-06,-0.0223659218345,0.169288955422,-0.132116839984,0.503457814661,1.515329645,-0.0110757270454
mlp,24,120,0,17,2169,4.37541069783e-05,0.191642988565,0.172033000612,1.11398968735,0.520516366989,1.50357307515,0.094902658036
mlp,24,120,0,18,2169,1.17040821369e-05,0.0512638797595,0.167806579753,0.305493859865,0.507607192254,1.51844167819,0.0253861541549
mlp,24,120,0,19,2169,2.01423358633e-05,0.0882234310814,0.170412790989,0.517704278943,0.508990318119,1.51821115722,0.0436887264876
mlp,24,120,0,20,2169,6.97148152527e-05,0.305350890807,0.167745127726,1.82032643777,0.516828031351,1.51048870447,0.151211434283
mlp,24,120,0,21,2169,2.78585077981e-05,0.122020264156,0.164617984064,0.741232890499,0.512678653757,1.52846934071,0.0604251034142
mlp,24,120,0,22,2169,1.19676923871e-05,0.0524184926553,0.164949536905,0.317785024673,0.517289073306,1.50011526049,0.0259579247875
mlp,24,120,0,23,2169,5.22542699882e-07,0.00228873702548,0.158477636038,0.0144420189669,0.50622406639,1.50472568004,0.00113339511604
mlp,24,120,0.25,0,2169,-6.56744037831e-05,-0.28765388857,0.172867118386,-1.66401737505,0.498386353158,1.51567542646,-0.142447781806
mlp,24,120,0.25,1,2169,-4.8475496257e-05,-0.212322673606,0.164570400906,-1.29016319118,0.498386353158,1.53653757492,-0.105143351381
mlp,24,120,0.25,2,2169,-3.96472997898e-05,-0.173655173079,0.173249789862,-1.00233987711,0.503918856616,1.52558782849,-0.085994993244
mlp,24,120,0.25,3,2169,-7.8933283333e-05,-0.345727780999,0.174396014538,-1.98242936866,0.502535730751,1.52455048409,-0.171206291549
mlp,24,120,0.25,4,2169,-8.33122020453e-05,-0.364907444959,0.169594675045,-2.15164447152,0.491009681881,1.50968188105,-0.180704166236
mlp,24,120,0.25,5,2169,-2.56370671984e-05,-0.112290354329,0.174451746904,-0.643675723067,0.499308437068,1.50737667128,-0.0556067987533
mlp,24,120,0.25,6,2169,-8.60625555828e-05,-0.376953993453,0.174171334644,-2.16427114269,0.49469801752,1.51694329184,-0.186669683059
mlp,24,120,0.25,7,2169,-3.30735850741e-05,-0.144862302625,0.168649420539,-0.858955234838,0.499769479023,1.52985246657,-0.0717366060257
mlp,24,120,0.25,8,2169,4.98670198016e-06,0.0218417546731,0.169327446791,0.128991224323,0.525587828492,1.52201475334,0.010816156595
mlp,24,120,0.25,9,2169,1.25536649199e-05,0.054985052349,0.167501077147,0.328266858252,0.50622406639,1.52512678654,0.0272288992112
mlp,24,120,0.25,10,2169,-2.84425329623e-05,-0.124578294375,0.16219563974,-0.768074250173,0.497464269249,1.51648224988,-0.0616918539953
mlp,24,120,0.25,11,2169,-2.98449014437e-05,-0.130720668323,0.157948962468,-0.827613339659,0.497003227294,1.50841401568,-0.0647335912314
mlp,24,120,0.25,12,2169,-6.03121566922e-06,-0.0264167246312,0.17450917213,-0.151377284693,0.510373443983,1.5296219456,-0.0130817067865
mlp,24,120,0.25,13,2169,-2.89045742302e-05,-0.126602035128,0.166711496276,-0.759407947,0.49377593361,1.51406177962,-0.0626940215052
mlp,24,120,0.25,14,2169,-0.000110975975191,-0.486074771337,0.156045034285,-3.11496468673,0.485016136468,1.51152604887,-0.240706890189
mlp,24,120,0.25,15,2169,-3.34323879417e-05,-0.146433859184,0.173707908083,-0.842989019904,0.499308437068,1.52201475334,-0.0725148494455
mlp,24,120,0.25,16,2169,-4.2989615973e-05,-0.188294517962,0.169288131017,-1.1122724129,0.497003227294,1.515329645,-0.0932444770454
mlp,24,120,0.25,17,2169,6.16478009959e-06,0.0270017368362,0.172051508801,0.156939843332,0.513139695712,1.50357307515,0.013371408036
mlp,24,120,0.25,18,2169,-2.6256959818e-05,-0.115005484003,0.167799033404,-0.685376319932,0.502074688797,1.51844167819,-0.0569513458451
mlp,24,120,0.25,19,2169,-1.78129430671e-05,-0.0780206906337,0.170416533727,-0.457823480666,0.500691562932,1.51821115722,-0.0386362735124
mlp,24,120,0.25,20,2169,3.19525976409e-05,0.139952377667,0.167749653632,0.83429309472,0.509451360074,1.51048870447,0.069305184283
mlp,24,120,0.25,21,2169,-1.03532257196e-05,-0.0453471286519,0.164630235931,-0.275448360961,0.502996772706,1.52846934071,-0.0224561465858
mlp,24,120,0.25,22,2169,-2.55351891252e-05,-0.111844128368,0.164947397195,-0.678059370866,0.508529276164,1.50011526049,-0.0553858252125
mlp,24,120,0.25,23,2169,-3.7095599301e-05,-0.162478724939,0.158482047478,-1.02521848704,0.499769479023,1.50472568004,-0.080460354884
mlp,24,120,0.5,0,2169,-0.000103566289445,-0.453620347768,0.172854603931,-2.62428849132,0.488243430152,1.51567542646,-0.224635281806
mlp,24,120,0.5,1,2169,-8.688893563e-05,-0.380573538059,0.164554049301,-2.31275705263,0.487321346243,1.53653757492,-0.188462101381
mlp,24,120,0.5,2,2169,-7.77869955021e-05,-0.340707040299,0.173249193871,-1.96657215359,0.4928538497,1.52558782849,-0.168719993244
mlp,24,120,0.5,3,2169,-0.000117047045435,-0.512666059007,0.1743783823,-2.93996338448,0.494236975565,1.52455048409,-0.253875041549
mlp,24,120,0.5,4,2169,-0.000121054249072,-0.530217610934,0.16958233097,-3.12660881533,0.484094052559,1.50968188105,-0.262566666236
mlp,24,120,0.5,5,2169,-6.33214839803e-05,-0.277348099834,0.174438799816,-1.58994501296,0.490087597971,1.50737667128,-0.137344298753
mlp,24,120,0.5,6,2169,-0.000123986137879,-0.543059283909,0.174163473963,-3.11810089425,0.486860304288,1.51694329184,-0.268925933059
mlp,24,120,0.5,7,2169,-7.13198967385e-05,-0.312381147714,0.168649650664,-1.85224900547,0.491009681881,1.52985246657,-0.154692856026
mlp,24,120,0.5,8,2169,-3.30636668534e-05,-0.144818860818,0.169319790252,-0.85529789874,0.516828031351,1.52201475334,-0.071715093405
mlp,24,120,0.5,9,2169,-2.55745047436e-05,-0.112016330777,0.167507658899,-0.668723636358,0.499308437068,1.52512678654,-0.0554711007888
mlp,24,120,0.5,10,2169,-6.63545892094e-05,-0.290633100737,0.162190548252,-1.79192378267,0.487782388197,1.51648224988,-0.143923103995
mlp,24,120,0.5,11,2169,-6.75552518356e-05,-0.29589200304,0.157974832371,-1.87303254955,0.488243430152,1.50841401568,-0.146527341231
mlp,24,120,0.5,12,2169,-4.42717643091e-05,-0.193910327674,0.174485916866,-1.11132365956,0.502074688797,1.5296219456,-0.0960254567865
mlp,24,120,0.5,13,2169,-6.67561187207e-05,-0.292391799997,0.166717385922,-1.7538170862,0.487321346243,1.51406177962,-0.144794021505
mlp,24,120,0.5,14,2169,-0.000148764126413,-0.651586873688,0.156024343654,-4.17618724379,0.474412171508,1.51152604887,-0.322669390189
mlp,24,120,0.5,15,2169,-7.14827567752e-05,-0.313094474675,0.17371505018,-1.80234512986,0.491470723836,1.52201475334,-0.155046099445
mlp,24,120,0.5,16,2169,-8.08728570979e-05,-0.354223114089,0.169288850039,-2.09241845524,0.490087597971,1.515329645,-0.175413227045
mlp,24,120,0.5,17,2169,-3.14245467792e-05,-0.137639514893,0.172071497565,-0.799897233652,0.506685108345,1.50357307515,-0.068159841964
mlp,24,120,0.5,18,2169,-6.42180017728e-05,-0.281274847765,0.167792989044,-1.67632062202,0.4928538497,1.51844167819,-0.139288845845
mlp,24,120,0.5,19,2169,-5.57682219974e-05,-0.244264812349,0.170421746411,-1.43329602878,0.488704472107,1.51821115722,-0.120961273512
mlp,24,120,0.5,20,2169,-5.80961997095e-06,-0.0254461354728,0.167755624208,-0.151685736874,0.50622406639,1.51048870447,-0.012601065717
mlp,24,120,0.5,21,2169,-4.85649592374e-05,-0.21271452146,0.164643964587,-1.29196671128,0.497003227294,1.52846934071,-0.105337396586
mlp,24,120,0.5,22,2169,-6.30380706374e-05,-0.276106749392,0.164946843506,-1.67391350767,0.500230520977,1.50011526049,-0.136729575212
mlp,24,120,0.5,23,2169,-7.4713741302e-05,-0.327246186903,0.158488052329,-2.0648003562,0.489626556017,1.50472568004,-0.162054104884
mlp,24,120,1,0,2169,-0.000179350060768,-0.785553266163,0.172833878384,-4.54513474737,0.470723835869,1.51567542646,-0.389010281806
mlp,24,120,1,1,2169,-0.000163715814376,-0.717075266967,0.164525610328,-4.35844161609,0.469801751959,1.53653757492,-0.355099601381
mlp,24,120,1,2,2169,-0.000154066386927,-0.674810774739,0.17325232463,-3.8949594251,0.479483633011,1.52558782849,-0.334169993244
mlp,24,120,1,3,2169,-0.00019327456964,-0.846542615023,0.174347162017,-4.85549982708,0.480866758875,1.52455048409,-0.419212541549
mlp,24,120,1,4,2169,-0.000196538343124,-0.860837942884,0.169562243309,-5.07682563101,0.466113416321,1.50968188105,-0.426291666236
mlp,24,120,1,5,2169,-0.000138690317544,-0.607463590844,0.17441731993,-3.48281690767,0.470723835869,1.50737667128,-0.300819298753
mlp,24,120,1,6,2169,-0.000199833302471,-0.875269864822,0.174151902082,-5.02589896726,0.467035500231,1.51694329184,-0.433438433059
mlp,24,120,1,7,2169,-0.000147812520067,-0.647418837894,0.168654634041,-3.8387254615,0.474412171508,1.52985246657,-0.320605356026
mlp,24,120,1,8,2169,-0.000109164404521,-0.4781400918,0.169308811335,-2.82407092714,0.500691562932,1.52201475334,-0.236777593405
mlp,24,120,1,9,2169,-0.00010183084407,-0.446019097029,0.167525279171,-2.66239876893,0.482710926694,1.52512678654,-0.220871100789
